processed,source_id,version_id,version_doi,filename,xxh64sum
FALSE,habitatsprings,habitatsprings_2020v1,10.5281/zenodo.3686984,habitatsprings.geojson,52e931cbd549ffc3
FALSE,habitatsprings,habitatsprings_2020v2,10.5281/zenodo.3784149,habitatsprings.geojson,7268c26f52fcefe4
FALSE,habitatsprings,habitatsprings_2025v2,10.5281/zenodo.20139424,habitatsprings.geojson,da5ee0ff84fbb8f0
FALSE,habitatstreams,habitatstreams_v1.6,10.5281/zenodo.3386246,habitatstreams.dbf,f9a89c20cf8ca3cf
FALSE,habitatstreams,habitatstreams_v1.6,10.5281/zenodo.3386246,habitatstreams.prj,7e64ff1751a50937
FALSE,habitatstreams,habitatstreams_v1.6,10.5281/zenodo.3386246,habitatstreams.shp,ddab0f11d9f6188d
FALSE,habitatstreams,habitatstreams_v1.6,10.5281/zenodo.3386246,habitatstreams.shx,762bbf919512a806
FALSE,habitatstreams,habitatstreams_v1.7,10.5281/zenodo.4420858,habitatstreams.dbf,ac2a0cd069a9f7cb
FALSE,habitatstreams,habitatstreams_v1.7,10.5281/zenodo.4420858,habitatstreams.prj,7e64ff1751a50937
FALSE,habitatstreams,habitatstreams_v1.7,10.5281/zenodo.4420858,habitatstreams.shp,84206ceb1778b6ed
FALSE,habitatstreams,habitatstreams_v1.7,10.5281/zenodo.4420858,habitatstreams.shx,bc82d3849ba5ecba
FALSE,habitatstreams,habitatstreams_2023,10.5281/zenodo.10353508,habitatstreams.dbf,dee7a620e3bcae0a
FALSE,habitatstreams,habitatstreams_2023,10.5281/zenodo.10353508,habitatstreams.lyr,a120f92d80c92a3a
FALSE,habitatstreams,habitatstreams_2023,10.5281/zenodo.10353508,habitatstreams.prj,7e64ff1751a50937
FALSE,habitatstreams,habitatstreams_2023,10.5281/zenodo.10353508,habitatstreams.shp,5a7d7cddcc52c5df
FALSE,habitatstreams,habitatstreams_2023,10.5281/zenodo.10353508,habitatstreams.shx,b2087e6affe744f4
FALSE,habitatstreams,habitatstreams_2023,10.5281/zenodo.10353508,habitatstreams.sld,2f192b84b4df99e9
FALSE,habitatstreams,habitatstreams_2025,10.5281/zenodo.20081734,habitatstreams.dbf,5f4229f21ad573df
FALSE,habitatstreams,habitatstreams_2025,10.5281/zenodo.20081734,habitatstreams.lyr,04563db6d432db35
FALSE,habitatstreams,habitatstreams_2025,10.5281/zenodo.20081734,habitatstreams.prj,7e64ff1751a50937
FALSE,habitatstreams,habitatstreams_2025,10.5281/zenodo.20081734,habitatstreams.shp,008d2eeffc929463
FALSE,habitatstreams,habitatstreams_2025,10.5281/zenodo.20081734,habitatstreams.shx,6d0e7232571b0325
FALSE,habitatstreams,habitatstreams_2025,10.5281/zenodo.20081734,habitatstreams.sld,2f192b84b4df99e9
FALSE,provinces,provinces_2018-05-16,10.5281/zenodo.3386237,provinces.dbf,50beb7ced685d38d
FALSE,provinces,provinces_2018-05-16,10.5281/zenodo.3386237,provinces.prj,2f10404ffd869596
FALSE,provinces,provinces_2018-05-16,10.5281/zenodo.3386237,provinces.shp,13180ffa41989834
FALSE,provinces,provinces_2018-05-16,10.5281/zenodo.3386237,provinces.shx,8f51414183ef6383
FALSE,raster_runif,raster_runif_v1,10.5281/zenodo.4745984,raster_runif.tif,a3c380c594cd7c50
FALSE,sac,sac_2013-01-18,10.5281/zenodo.3386815,sac.dbf,4b2985c3182a9ffa
FALSE,sac,sac_2013-01-18,10.5281/zenodo.3386815,sac.prj,2f10404ffd869596
FALSE,sac,sac_2013-01-18,10.5281/zenodo.3386815,sac.sbn,150ef1a2a7bc85a4
FALSE,sac,sac_2013-01-18,10.5281/zenodo.3386815,sac.sbx,19fce8daf1e6313d
FALSE,sac,sac_2013-01-18,10.5281/zenodo.3386815,sac.shp,42f99d4e60a55e4b
FALSE,sac,sac_2013-01-18,10.5281/zenodo.3386815,sac.shx,34eb2c5ad9b3ed3e
FALSE,shallowgroundwater,shallowgroundwater_v1,10.5281/zenodo.5902881,shallowgroundwater.gpkg,702a7fb1981d2c18
FALSE,soilmap,soilmap_2017-06-20,10.5281/zenodo.3387008,soilmap.dbf,e3d6473858b3c36c
FALSE,soilmap,soilmap_2017-06-20,10.5281/zenodo.3387008,soilmap.lyr,f3988455f7b8d5d6
FALSE,soilmap,soilmap_2017-06-20,10.5281/zenodo.3387008,soilmap.prj,f7dee382a382d2f0
FALSE,soilmap,soilmap_2017-06-20,10.5281/zenodo.3387008,soilmap.shp,a9c6fb7783e99a4e
FALSE,soilmap,soilmap_2017-06-20,10.5281/zenodo.3387008,soilmap.shx,efe05e80ca40c35e
FALSE,watercourses,watercourses_20200807,10.5281/zenodo.4420905,watercourses.dbf,9537840934e18f87
FALSE,watercourses,watercourses_20200807,10.5281/zenodo.4420905,watercourses.prj,7e64ff1751a50937
FALSE,watercourses,watercourses_20200807,10.5281/zenodo.4420905,watercourses.shp,34692cd4d5cc0a05
FALSE,watercourses,watercourses_20200807,10.5281/zenodo.4420905,watercourses.shx,f28fbf05dfcfb361
FALSE,watersurfaces,watersurfaces_v1.0,10.5281/zenodo.3386859,watersurfaces.dbf,738719856db66deb
FALSE,watersurfaces,watersurfaces_v1.0,10.5281/zenodo.3386859,watersurfaces.prj,2f10404ffd869596
FALSE,watersurfaces,watersurfaces_v1.0,10.5281/zenodo.3386859,watersurfaces.shp,d91cbabedb7799be
FALSE,watersurfaces,watersurfaces_v1.0,10.5281/zenodo.3386859,watersurfaces.shx,5044daf1ed01f5d6
FALSE,watersurfaces,watersurfaces_v1.1,10.5281/zenodo.4117543,watersurfaces.gpkg,8a21a68a3f4d225f
FALSE,watersurfaces,watersurfaces_v1.2,10.5281/zenodo.7440931,watersurfaces.gpkg,f33fe0aba956f920
FALSE,watersurfaces,watersurfaces_2024,10.5281/zenodo.14203168,watersurfaces.gpkg,d86ded73658e3933
FALSE,watersurfaces_refpoints,watersurfaces_refpoints_v4,10.5281/zenodo.18700794,watersurfaces_refpoints.tsv,2243f3cf20478b52
FALSE,watersurfaces_refpoints,watersurfaces_refpoints_v4,10.5281/zenodo.18700794,watersurfaces_refpoints.yml,ab0914d508c5b8b8
FALSE,watersurfaces_refpoints,watersurfaces_refpoints_v5,10.5281/zenodo.18709546,watersurfaces_refpoints.tsv,8b74e5f80082595b
FALSE,watersurfaces_refpoints,watersurfaces_refpoints_v5,10.5281/zenodo.18709546,watersurfaces_refpoints.yml,e8376d961a06e76a
FALSE,watersurfaces_refpoints,watersurfaces_refpoints_v6,10.5281/zenodo.18709701,watersurfaces_refpoints.tsv,b075fbc80c0b55a4
FALSE,watersurfaces_refpoints,watersurfaces_refpoints_v6,10.5281/zenodo.18709701,watersurfaces_refpoints.yml,308325c4f278404f
FALSE,watersurfaces_refpoints,watersurfaces_refpoints_v6.1_interim,10.5281/zenodo.18710033,watersurfaces_refpoints.tsv,6265212c91eca006
FALSE,watersurfaces_refpoints,watersurfaces_refpoints_v6.1_interim,10.5281/zenodo.18710033,watersurfaces_refpoints.yml,d7383155b7165697
FALSE,watersurfaces_refpoints,watersurfaces_refpoints_v7,NA,watersurfaces_refpoints.tsv,49f7a139434f3872
FALSE,watersurfaces_refpoints,watersurfaces_refpoints_v7,NA,watersurfaces_refpoints.yml,56fdd5f860dbfcfc
TRUE,GRTSmh_base4frac,GRTSmh_base4frac_v1,10.5281/zenodo.3354402,GRTSmh_base4frac.tif,77f206f7eeff5575
TRUE,GRTSmh_brick,GRTSmh_brick_v1,10.5281/zenodo.3354404,GRTSmh_brick.tif,762a30d736faedb4
TRUE,GRTSmh_diffres,GRTSmh_diffres_v1,10.5281/zenodo.3354406,GRTSmh_diffres.1.tif,8035407b41d7d938
TRUE,GRTSmh_diffres,GRTSmh_diffres_v1,10.5281/zenodo.3354406,GRTSmh_diffres.2.tif,b9bad5e12cf8fc72
TRUE,GRTSmh_diffres,GRTSmh_diffres_v1,10.5281/zenodo.3354406,GRTSmh_diffres.3.tif,648df8e999b2cc42
TRUE,GRTSmh_diffres,GRTSmh_diffres_v1,10.5281/zenodo.3354406,GRTSmh_diffres.4.tif,8443770a9c9b1558
TRUE,GRTSmh_diffres,GRTSmh_diffres_v1,10.5281/zenodo.3354406,GRTSmh_diffres.5.tif,8fd2b88ee733054a
TRUE,GRTSmh_diffres,GRTSmh_diffres_v1,10.5281/zenodo.3354406,GRTSmh_diffres.6.tif,87f6903e522546ee
TRUE,GRTSmh_diffres,GRTSmh_diffres_v1,10.5281/zenodo.3354406,GRTSmh_diffres.7.tif,1a213bb0b0c25ca7
TRUE,GRTSmh_diffres,GRTSmh_diffres_v1,10.5281/zenodo.3354406,GRTSmh_diffres.8.tif,992c27cc71071362
TRUE,GRTSmh_diffres,GRTSmh_diffres_v1,10.5281/zenodo.3354406,GRTSmh_diffres.9.tif,cba89af9e7a00ca7
TRUE,GRTSmh_diffres,GRTSmh_diffres_v1,10.5281/zenodo.3354406,GRTSmh_diffres.gpkg,90f080bd83203f1b
TRUE,habitatmap_stdized,habitatmap_stdized_2018_v1,10.5281/zenodo.3355193,habitatmap_stdized.gpkg,8e9c4e09f5f67c3e
TRUE,habitatmap_stdized,habitatmap_stdized_2018_v2,NA,habitatmap_stdized.gpkg,b80f469f33636c8b
TRUE,habitatmap_stdized,habitatmap_stdized_2020_v1,NA,habitatmap_stdized.gpkg,3109c26f0a27a0f3
TRUE,habitatmap_stdized,habitatmap_stdized_2023_v1,10.5281/zenodo.13865531,habitatmap_stdized.gpkg,5c32f9b5d74eac23
TRUE,habitatmap_stdized,habitatmap_stdized_2024_v99_interim,10.5281/zenodo.16876756,habitatmap_stdized.gpkg,85d64872c3fb7016
TRUE,habitatmap_stdized,habitatmap_stdized_2025_v1,NA,habitatmap_stdized.gpkg,e0b777e0fffdf430
TRUE,habitatmap_terr,habitatmap_terr_2018_v2,NA,habitatmap_terr.gpkg,c0ab0d526b81fe8f
TRUE,habitatmap_terr,habitatmap_terr_2020_v1,NA,habitatmap_terr.gpkg,72d3144016e816ed
TRUE,habitatmap_terr,habitatmap_terr_2020_v2,NA,habitatmap_terr.gpkg,e2508a8cd8ace28a
TRUE,habitatmap_terr,habitatmap_terr_2023_v1,10.5281/zenodo.13886579,habitatmap_terr.gpkg,b5d8a7f834afffea
TRUE,habitatmap_terr,habitatmap_terr_2024_v99_interim,10.5281/zenodo.16877107,habitatmap_terr.gpkg,5e3ae980b21b598d
TRUE,habitatmap_terr,habitatmap_terr_2025_v1,NA,habitatmap_terr.gpkg,dd90618ddf9c5e37
TRUE,soilmap_simple,soilmap_simple_v2,10.5281/zenodo.3747496,soilmap_simple.gpkg,9f4204b476506031
TRUE,watercourse_100mseg,watercourse_100mseg_20200807,10.5281/zenodo.4452578,watercourse_100mseg.gpkg,3ec89131a172c348
TRUE,watersurfaces_hab,watersurfaces_hab_v2,10.5281/zenodo.3402716,watersurfaces_hab.gpkg,1eb576162b2b3f9a
TRUE,watersurfaces_hab,watersurfaces_hab_v3,NA,watersurfaces_hab.gpkg,dcc744aa7e7ef948
TRUE,watersurfaces_hab,watersurfaces_hab_v4,NA,watersurfaces_hab.gpkg,5792b496a94d0524
TRUE,watersurfaces_hab,watersurfaces_hab_v5,NA,watersurfaces_hab.gpkg,bd860c4d8b2b1de7
TRUE,watersurfaces_hab,watersurfaces_hab_v6,10.5281/zenodo.14621825,watersurfaces_hab.gpkg,e2920c4932008387
TRUE,watersurfaces_hab,watersurfaces_hab_v6.1_interim,10.5281/zenodo.16877168,watersurfaces_hab.gpkg,d35532db5c4b41ff
TRUE,watersurfaces_hab,watersurfaces_hab_v7,NA,watersurfaces_hab.gpkg,832d8861293a5942
