loc_code	FieldSamplingDate	habfield	x	y	area	nh4	no3	ptot	target
AN_BAS_001	1500940800	3150	207029.21875	204705.8125	25126.517578125	0.0621185532588946	0.036144	0.136	1
AN_BAS_001	1503273600	3150	207029.21875	204705.8125	25126.517578125	0.0621185532588946	0.083583	0.121	1
AN_BAS_001	1506297600	3150	207029.21875	204705.8125	25126.517578125	0.0388240957868091	0.031626	0.054	1
AN_BAS_001	1507507200	3150	207029.21875	204705.8125	25126.517578125	0.0465889149441709	0.065511	0.1401	1
AN_BAS_001	1511136000	3150	207029.21875	204705.8125	25126.517578125	0.194120478934046	0.06777	0.0776	1
AN_BAS_001	1514851200	3150	207029.21875	204705.8125	25126.517578125	0.396005777025453	0.099396	0.0508	1
AN_BAS_001	1517184000	3150	207029.21875	204705.8125	25126.517578125	0.232944574720855	0.155871	0.084	1
AN_BAS_001	1520812800	3150	207029.21875	204705.8125	25126.517578125	0.0388240957868091	0.040662	0.087	1
AN_BAS_001	1522713600	3150	207029.21875	204705.8125	25126.517578125	0.0388240957868091	0.029367	0.043	1
AN_BAS_001	1526947200	3150	207029.21875	204705.8125	25126.517578125	0.108707468203066	0.09036	0.0911	1
AN_BAS_002	1497830400	3150	206888.703125	204549.1875	1273.93078613281	0.0931778298883419	0.079065	0.142	1
AN_BAS_002	1500940800	3150	206888.703125	204549.1875	1273.93078613281	0.318357585451835	0.070029	0.219	1
AN_BAS_002	1503273600	3150	206888.703125	204549.1875	1273.93078613281	0.504713245228519	0.121986	0.129	1
AN_BAS_002	1506297600	3150	206888.703125	204549.1875	1273.93078613281	0.0388240957868091	0.182979	0.082	1
AN_BAS_002	1507507200	3150	206888.703125	204549.1875	1273.93078613281	0.0931778298883419	0.097137	0.1263	1
AN_BAS_002	1511136000	3150	206888.703125	204549.1875	1273.93078613281	0.139766744832513	0.054216	0.0418	1
AN_BAS_002	1514851200	3150	206888.703125	204549.1875	1273.93078613281	0.201885298091407	0.074547	0.1028	1
AN_BAS_002	1517184000	3150	206888.703125	204549.1875	1273.93078613281	0.0388240957868091	0.06777	0.085	1
AN_BAS_002	1520812800	3150	206888.703125	204549.1875	1273.93078613281	0.0388240957868091	0.038403	0.062	1
AN_BAS_002	1522713600	3150	206888.703125	204549.1875	1273.93078613281	0.0388240957868091	0.038403	0.038	1
AN_BAS_002	1526947200	3150	206888.703125	204549.1875	1273.93078613281	0.0388240957868091	0.070029	0.2295	1
AN_BAS_003	1497830400	3130_aom	207633.671875	204665.96875	307.926391601562	0.217414936406131	0.088101	0.439	1
AN_BAS_003	1500940800	3130_aom	207633.671875	204665.96875	307.926391601562	0.201885298091407	0.047439	0.288	1
AN_BAS_003	1503273600	3130_aom	207633.671875	204665.96875	307.926391601562	0.0388240957868091	0.04518	0.192	1
AN_BAS_003	1506297600	3130_aom	207633.671875	204665.96875	307.926391601562	0.0388240957868091	0.350145	0.093	1
AN_BAS_003	1507507200	3130_aom	207633.671875	204665.96875	307.926391601562	0.0621185532588946	0.167166	0.1382	1
AN_BAS_003	1511136000	3130_aom	207633.671875	204665.96875	307.926391601562	0.0388240957868091	0.058734	0.1641	1
AN_BAS_003	1514851200	3130_aom	207633.671875	204665.96875	307.926391601562	0.155296383147237	0.20331	0.0405	1
AN_BAS_003	1517184000	3130_aom	207633.671875	204665.96875	307.926391601562	0.0388240957868091	0.103914	0.128	1
AN_BAS_003	1520812800	3130_aom	207633.671875	204665.96875	307.926391601562	0.0388240957868091	0.085842	0.13	1
AN_BAS_003	1522713600	3130_aom	207633.671875	204665.96875	307.926391601562	0.0388240957868091	0.038403	0.076	1
AN_BAS_003	1526947200	3130_aom	207633.671875	204665.96875	307.926391601562	0.108707468203066	0.167166	0.4998	1
AN_BAV_001	1497830400	3150	208525.3125	206174.265625	1049.40002441406	0.0931778298883419	0.049698	0.03	1
AN_BAV_001	1500940800	3150	208525.3125	206174.265625	1049.40002441406	0.0388240957868091	0.031626	0.046	1
AN_BAV_001	1503360000	3150	208525.3125	206174.265625	1049.40002441406	0.0388240957868091	0.027108	0.03	1
AN_BAV_001	1506297600	3150	208525.3125	206174.265625	1049.40002441406	0.0388240957868091	0.024849	0.021	1
AN_BAV_001	1507507200	3150	208525.3125	206174.265625	1049.40002441406	0.0388240957868091	0.033885	0.0575	1
AN_BAV_001	1511136000	3150	208525.3125	206174.265625	1049.40002441406	0.0388240957868091	0.042921	0.0261	1
AN_BAV_001	1514851200	3150	208525.3125	206174.265625	1049.40002441406	0.0388240957868091	0.038403	0.02	1
AN_BAV_001	1517184000	3150	208525.3125	206174.265625	1049.40002441406	0.0388240957868091	0.029367	0.02	1
AN_BAV_001	1520812800	3150	208525.3125	206174.265625	1049.40002441406	0.0388240957868091	0.049698	0.025	1
AN_BAV_001	1522713600	3150	208525.3125	206174.265625	1049.40002441406	0.0388240957868091	0.02259	0.02	1
AN_BAV_001	1526947200	3150	208525.3125	206174.265625	1049.40002441406	0.108707468203066	0.085842	0.02	1
AN_BAV_002	1497830400	3150	208219.375	206223.921875	1326.33752441406	1.32001925675151	0.083583	0.149	1
AN_BAV_002	1500940800	3150	208219.375	206223.921875	1326.33752441406	1.31225443759415	0.06777	0.085	1
AN_BAV_002	1503360000	3150	208219.375	206223.921875	1326.33752441406	1.50637491652819	0.081324	0.112	1
AN_BAV_002	1506297600	3150	208219.375	206223.921875	1326.33752441406	1.07930986287329	0.083583	0.177	1
AN_BAV_002	1507507200	3150	208219.375	206223.921875	1326.33752441406	1.27343034180734	0.106173	0.0804	1
AN_BAV_002	1511136000	3150	208219.375	206223.921875	1326.33752441406	1.62284720388862	0.108432	0.2072	1
AN_BAV_002	1514851200	3150	208219.375	206223.921875	1326.33752441406	0.924013479726057	0.117468	0.0266	1
AN_BAV_002	1517184000	3150	208219.375	206223.921875	1326.33752441406	0.4270650536549	0.146835	0.058	1
AN_BAV_002	1520812800	3150	208219.375	206223.921875	1326.33752441406	0.0388240957868091	0.097137	0.232	1
AN_BAV_002	1522713600	3150	208219.375	206223.921875	1326.33752441406	0.0388240957868091	0.049698	0.054	1
AN_BAV_002	1526947200	3150	208219.375	206223.921875	1326.33752441406	1.75484912956377	0.103914	0.0961	1
AN_BEE_001	1399334400	3130_aom	181311.546875	224246.703125	5734.796875	0.0776481915736183	0.040662	NA	1
AN_BEE_001	1399334400	3130_na	181311.546875	224246.703125	5734.796875	0.0776481915736183	0.040662	NA	1
AN_BEE_001	1401667200	3130_aom	181311.546875	224246.703125	5734.796875	0.0776481915736183	0.040662	NA	1
AN_BEE_001	1401667200	3130_na	181311.546875	224246.703125	5734.796875	0.0776481915736183	0.040662	NA	1
AN_BEE_001	1404086400	3130_aom	181311.546875	224246.703125	5734.796875	0.0776481915736183	0.065511	NA	1
AN_BEE_001	1404086400	3130_na	181311.546875	224246.703125	5734.796875	0.0776481915736183	0.065511	NA	1
AN_BEE_001	1407196800	3130_aom	181311.546875	224246.703125	5734.796875	0.0776481915736183	0.047439	NA	1
AN_BEE_001	1407196800	3130_na	181311.546875	224246.703125	5734.796875	0.0776481915736183	0.047439	NA	1
AN_BEE_001	1410220800	3130_aom	181311.546875	224246.703125	5734.796875	0.132001925675151	0.124245	NA	1
AN_BEE_001	1410220800	3130_na	181311.546875	224246.703125	5734.796875	0.132001925675151	0.124245	NA	1
AN_BEE_001	1413849600	3130_aom	181311.546875	224246.703125	5734.796875	0.0776481915736183	0.036144	NA	1
AN_BEE_001	1413849600	3130_na	181311.546875	224246.703125	5734.796875	0.0776481915736183	0.036144	NA	1
AN_BEE_002	1431907200	3130_aom	181411.109375	224207.953125	441.392242431641	0.139766744832513	0.063252	0.0575	1
AN_BEE_002	1433808000	3130_aom	181411.109375	224207.953125	441.392242431641	0.0931778298883419	0.110691	0.054	1
AN_BEE_002	1436745600	3130_aom	181411.109375	224207.953125	441.392242431641	0.0854130107309801	0.070029	0.133	1
AN_BEE_002	1439769600	3130_aom	181411.109375	224207.953125	441.392242431641	0.0388240957868091	0.13554	0.0232	1
AN_BEE_002	1441584000	3130_aom	181411.109375	224207.953125	441.392242431641	0.0388240957868091	0.02259	0.02	1
AN_BEE_002	1444608000	3130_aom	181411.109375	224207.953125	441.392242431641	0.0349416862081282	0.074547	0.02	1
AN_BEE_002	1447027200	3130_aom	181411.109375	224207.953125	441.392242431641	0.0854130107309801	0.198792	0.0343	1
AN_BEE_002	1449532800	3130_aom	181411.109375	224207.953125	441.392242431641	0.0621185532588946	0.094878	0.02	1
AN_BEE_002	1453161600	3130_aom	181411.109375	224207.953125	441.392242431641	0.0388240957868091	0.065511	0.0239	1
AN_BEE_002	1455494400	3130_aom	181411.109375	224207.953125	441.392242431641	0.0465889149441709	0.088101	0.0289	1
AN_BEE_002	1457913600	3130_aom	181411.109375	224207.953125	441.392242431641	0.0388240957868091	0.029367	0.0203	1
AN_BEE_002	1460937600	3130_aom	181411.109375	224207.953125	441.392242431641	0.0388240957868091	0.02259	0.0297	1
AN_BEE_002	1463443200	3130_aom	181411.109375	224207.953125	441.392242431641	0.0621185532588946	0.02259	0.0575	1
AN_BEE_004	1536624000	3130_aom	181402.59375	224245.859375	104.294326782227	0.0388240957868091	0.02259	0.02	1
AN_BEE_005	1540252800	3130_aom	181500.359375	224284.53125	24686.26953125	0.0776481915736183	0.11295	0.02	1
AN_BGO_001	1498521600	3130_aom	205407.515625	211741.671875	4787.599609375	0.0388240957868091	0.040662	0.02	1
AN_BGO_001	1498521600	3130_na	205407.515625	211741.671875	4787.599609375	0.0388240957868091	0.040662	0.02	1
AN_BGO_001	1498521600	3150	205407.515625	211741.671875	4787.599609375	0.0388240957868091	0.040662	0.02	1
AN_BGO_001	1500940800	3130_aom	205407.515625	211741.671875	4787.599609375	0.0388240957868091	0.031626	0.02	1
AN_BGO_001	1500940800	3130_na	205407.515625	211741.671875	4787.599609375	0.0388240957868091	0.031626	0.02	1
AN_BGO_001	1500940800	3150	205407.515625	211741.671875	4787.599609375	0.0388240957868091	0.031626	0.02	1
AN_BGO_001	1502150400	3130_aom	205407.515625	211741.671875	4787.599609375	0.0388240957868091	0.031626	0.02	1
AN_BGO_001	1502150400	3130_na	205407.515625	211741.671875	4787.599609375	0.0388240957868091	0.031626	0.02	1
AN_BGO_001	1502150400	3150	205407.515625	211741.671875	4787.599609375	0.0388240957868091	0.031626	0.02	1
AN_BGO_001	1506384000	3130_aom	205407.515625	211741.671875	4787.599609375	0.0388240957868091	0.027108	0.02	1
AN_BGO_001	1506384000	3130_na	205407.515625	211741.671875	4787.599609375	0.0388240957868091	0.027108	0.02	1
AN_BGO_001	1506384000	3150	205407.515625	211741.671875	4787.599609375	0.0388240957868091	0.027108	0.02	1
AN_BGO_001	1508112000	3130_aom	205407.515625	211741.671875	4787.599609375	0.0388240957868091	0.042921	0.0351	1
AN_BGO_001	1508112000	3130_na	205407.515625	211741.671875	4787.599609375	0.0388240957868091	0.042921	0.0351	1
AN_BGO_001	1508112000	3150	205407.515625	211741.671875	4787.599609375	0.0388240957868091	0.042921	0.0351	1
AN_BGO_001	1511740800	3130_aom	205407.515625	211741.671875	4787.599609375	0.0388240957868091	0.054216	0.027	1
AN_BGO_001	1511740800	3130_na	205407.515625	211741.671875	4787.599609375	0.0388240957868091	0.054216	0.027	1
AN_BGO_001	1511740800	3150	205407.515625	211741.671875	4787.599609375	0.0388240957868091	0.054216	0.027	1
AN_BGO_001	1515974400	3130_aom	205407.515625	211741.671875	4787.599609375	0.295063127979749	0.149094	0.028	1
AN_BGO_001	1515974400	3130_na	205407.515625	211741.671875	4787.599609375	0.295063127979749	0.149094	0.028	1
AN_BGO_001	1515974400	3150	205407.515625	211741.671875	4787.599609375	0.295063127979749	0.149094	0.028	1
AN_BGO_001	1517184000	3130_aom	205407.515625	211741.671875	4787.599609375	0.17082602146196	0.20331	0.02	1
AN_BGO_001	1517184000	3130_na	205407.515625	211741.671875	4787.599609375	0.17082602146196	0.20331	0.02	1
AN_BGO_001	1517184000	3150	205407.515625	211741.671875	4787.599609375	0.17082602146196	0.20331	0.02	1
AN_BGO_001	1520812800	3130_aom	205407.515625	211741.671875	4787.599609375	0.0388240957868091	0.124245	0.076	1
AN_BGO_001	1520812800	3130_na	205407.515625	211741.671875	4787.599609375	0.0388240957868091	0.124245	0.076	1
AN_BGO_001	1520812800	3150	205407.515625	211741.671875	4787.599609375	0.0388240957868091	0.124245	0.076	1
AN_BGO_001	1524441600	3130_aom	205407.515625	211741.671875	4787.599609375	0.0388240957868091	0.036144	0.0375	1
AN_BGO_001	1524441600	3130_na	205407.515625	211741.671875	4787.599609375	0.0388240957868091	0.036144	0.0375	1
AN_BGO_001	1524441600	3150	205407.515625	211741.671875	4787.599609375	0.0388240957868091	0.036144	0.0375	1
AN_BGO_001	1527552000	3130_aom	205407.515625	211741.671875	4787.599609375	0.0388240957868091	0.029367	0.0314	1
AN_BGO_001	1527552000	3130_na	205407.515625	211741.671875	4787.599609375	0.0388240957868091	0.029367	0.0314	1
AN_BGO_001	1527552000	3150	205407.515625	211741.671875	4787.599609375	0.0388240957868091	0.029367	0.0314	1
AN_BGO_002	1498521600	3130_aom	206598.890625	212216.765625	5631.6513671875	0.0388240957868091	0.038403	0.02	1
AN_BGO_002	1498521600	3130_na	206598.890625	212216.765625	5631.6513671875	0.0388240957868091	0.038403	0.02	1
AN_BGO_002	1498521600	3140	206598.890625	212216.765625	5631.6513671875	0.0388240957868091	0.038403	0.02	1
AN_BGO_002	1500940800	3130_aom	206598.890625	212216.765625	5631.6513671875	0.0388240957868091	0.024849	0.02	1
AN_BGO_002	1500940800	3130_na	206598.890625	212216.765625	5631.6513671875	0.0388240957868091	0.024849	0.02	1
AN_BGO_002	1500940800	3140	206598.890625	212216.765625	5631.6513671875	0.0388240957868091	0.024849	0.02	1
AN_BGO_002	1502150400	3130_aom	206598.890625	212216.765625	5631.6513671875	0.0388240957868091	0.033885	0.02	1
AN_BGO_002	1502150400	3130_na	206598.890625	212216.765625	5631.6513671875	0.0388240957868091	0.033885	0.02	1
AN_BGO_002	1502150400	3140	206598.890625	212216.765625	5631.6513671875	0.0388240957868091	0.033885	0.02	1
AN_BGO_002	1506384000	3130_aom	206598.890625	212216.765625	5631.6513671875	0.0388240957868091	0.024849	0.02	1
AN_BGO_002	1506384000	3130_na	206598.890625	212216.765625	5631.6513671875	0.0388240957868091	0.024849	0.02	1
AN_BGO_002	1506384000	3140	206598.890625	212216.765625	5631.6513671875	0.0388240957868091	0.024849	0.02	1
AN_BGO_002	1508112000	3130_aom	206598.890625	212216.765625	5631.6513671875	0.0388240957868091	0.036144	0.02	1
AN_BGO_002	1508112000	3130_na	206598.890625	212216.765625	5631.6513671875	0.0388240957868091	0.036144	0.02	1
AN_BGO_002	1508112000	3140	206598.890625	212216.765625	5631.6513671875	0.0388240957868091	0.036144	0.02	1
AN_BGO_002	1511740800	3130_aom	206598.890625	212216.765625	5631.6513671875	0.0388240957868091	0.099396	0.02	1
AN_BGO_002	1511740800	3130_na	206598.890625	212216.765625	5631.6513671875	0.0388240957868091	0.099396	0.02	1
AN_BGO_002	1511740800	3140	206598.890625	212216.765625	5631.6513671875	0.0388240957868091	0.099396	0.02	1
AN_BGO_002	1514851200	3130_aom	206598.890625	212216.765625	5631.6513671875	0.0388240957868091	0.153612	0.1158	1
AN_BGO_002	1514851200	3130_na	206598.890625	212216.765625	5631.6513671875	0.0388240957868091	0.153612	0.1158	1
AN_BGO_002	1514851200	3140	206598.890625	212216.765625	5631.6513671875	0.0388240957868091	0.153612	0.1158	1
AN_BGO_002	1517184000	3130_aom	206598.890625	212216.765625	5631.6513671875	0.0388240957868091	0.60993	0.02	1
AN_BGO_002	1517184000	3130_na	206598.890625	212216.765625	5631.6513671875	0.0388240957868091	0.60993	0.02	1
AN_BGO_002	1517184000	3140	206598.890625	212216.765625	5631.6513671875	0.0388240957868091	0.60993	0.02	1
AN_BGO_002	1520812800	3130_aom	206598.890625	212216.765625	5631.6513671875	0.0388240957868091	0.031626	0.02	1
AN_BGO_002	1520812800	3130_na	206598.890625	212216.765625	5631.6513671875	0.0388240957868091	0.031626	0.02	1
AN_BGO_002	1520812800	3140	206598.890625	212216.765625	5631.6513671875	0.0388240957868091	0.031626	0.02	1
AN_BGO_002	1524441600	3130_aom	206598.890625	212216.765625	5631.6513671875	0.0388240957868091	0.051957	0.0282	1
AN_BGO_002	1524441600	3130_na	206598.890625	212216.765625	5631.6513671875	0.0388240957868091	0.051957	0.0282	1
AN_BGO_002	1524441600	3140	206598.890625	212216.765625	5631.6513671875	0.0388240957868091	0.051957	0.0282	1
AN_BGO_002	1527552000	3130_aom	206598.890625	212216.765625	5631.6513671875	0.0388240957868091	0.029367	0.02	1
AN_BGO_002	1527552000	3130_na	206598.890625	212216.765625	5631.6513671875	0.0388240957868091	0.029367	0.02	1
AN_BGO_002	1527552000	3140	206598.890625	212216.765625	5631.6513671875	0.0388240957868091	0.029367	0.02	1
AN_BLA_001	1399334400	3130_aom	181371.15625	224970.140625	30188.46484375	0.0776481915736183	0.029367	NA	1
AN_BLA_001	1399334400	3130_na	181371.15625	224970.140625	30188.46484375	0.0776481915736183	0.029367	NA	1
AN_BLA_001	1401667200	3130_aom	181371.15625	224970.140625	30188.46484375	0.0776481915736183	0.040662	NA	1
AN_BLA_001	1401667200	3130_na	181371.15625	224970.140625	30188.46484375	0.0776481915736183	0.040662	NA	1
AN_BLA_001	1404086400	3130_aom	181371.15625	224970.140625	30188.46484375	0.0776481915736183	0.02259	NA	1
AN_BLA_001	1404086400	3130_na	181371.15625	224970.140625	30188.46484375	0.0776481915736183	0.02259	NA	1
AN_BLA_001	1407196800	3130_aom	181371.15625	224970.140625	30188.46484375	0.0776481915736183	0.024849	NA	1
AN_BLA_001	1407196800	3130_na	181371.15625	224970.140625	30188.46484375	0.0776481915736183	0.024849	NA	1
AN_BLA_001	1410220800	3130_aom	181371.15625	224970.140625	30188.46484375	0.0776481915736183	0.054216	NA	1
AN_BLA_001	1410220800	3130_na	181371.15625	224970.140625	30188.46484375	0.0776481915736183	0.054216	NA	1
AN_BLA_001	1413849600	3130_aom	181371.15625	224970.140625	30188.46484375	0.116472287360427	0.042921	NA	1
AN_BLA_001	1413849600	3130_na	181371.15625	224970.140625	30188.46484375	0.116472287360427	0.042921	NA	1
AN_BLA_001	1516060800	3130_aom	181371.15625	224970.140625	30188.46484375	0.419300234497539	0.11295	0.026	1
AN_BLA_001	1516060800	3130_na	181371.15625	224970.140625	30188.46484375	0.419300234497539	0.11295	0.026	1
AN_BLA_002	1434931200	3130_aom	180985.0625	225024.34375	328013.46875	0.0388240957868091	0.047439	0.02	1
AN_BLA_002	1434931200	3130_na	180985.0625	225024.34375	328013.46875	0.0388240957868091	0.047439	0.02	1
AN_BLA_002	1436745600	3130_aom	180985.0625	225024.34375	328013.46875	0.0388240957868091	0.056475	0.02	1
AN_BLA_002	1436745600	3130_na	180985.0625	225024.34375	328013.46875	0.0388240957868091	0.056475	0.02	1
AN_BLA_002	1439769600	3130_aom	180985.0625	225024.34375	328013.46875	0.0388240957868091	0.060993	0.02	1
AN_BLA_002	1439769600	3130_na	180985.0625	225024.34375	328013.46875	0.0388240957868091	0.060993	0.02	1
AN_BLA_002	1441584000	3130_aom	180985.0625	225024.34375	328013.46875	0.0388240957868091	0.117468	0.02	1
AN_BLA_002	1441584000	3130_na	180985.0625	225024.34375	328013.46875	0.0388240957868091	0.117468	0.02	1
AN_BLA_002	1444608000	3130_aom	180985.0625	225024.34375	328013.46875	0.0194120478934046	0.153612	0.02	1
AN_BLA_002	1444608000	3130_na	180985.0625	225024.34375	328013.46875	0.0194120478934046	0.153612	0.02	1
AN_BLA_002	1447027200	3130_aom	180985.0625	225024.34375	328013.46875	0.0388240957868091	0.212346	0.02	1
AN_BLA_002	1447027200	3130_na	180985.0625	225024.34375	328013.46875	0.0388240957868091	0.212346	0.02	1
AN_BLA_002	1449532800	3130_aom	180985.0625	225024.34375	328013.46875	0.0388240957868091	0.2259	0.02	1
AN_BLA_002	1449532800	3130_na	180985.0625	225024.34375	328013.46875	0.0388240957868091	0.2259	0.02	1
AN_BLA_002	1453161600	3130_aom	180985.0625	225024.34375	328013.46875	0.0388240957868091	0.318519	0.02	1
AN_BLA_002	1453161600	3130_na	180985.0625	225024.34375	328013.46875	0.0388240957868091	0.318519	0.02	1
AN_BLA_002	1455494400	3130_aom	180985.0625	225024.34375	328013.46875	0.0388240957868091	0.246231	0.0443	1
AN_BLA_002	1455494400	3130_na	180985.0625	225024.34375	328013.46875	0.0388240957868091	0.246231	0.0443	1
AN_BLA_002	1457913600	3130_aom	180985.0625	225024.34375	328013.46875	0.0388240957868091	0.079065	0.0335	1
AN_BLA_002	1457913600	3130_na	180985.0625	225024.34375	328013.46875	0.0388240957868091	0.079065	0.0335	1
AN_BLA_002	1460937600	3130_aom	180985.0625	225024.34375	328013.46875	0.0931778298883419	0.117468	0.0252	1
AN_BLA_002	1460937600	3130_na	180985.0625	225024.34375	328013.46875	0.0931778298883419	0.117468	0.0252	1
AN_BLA_002	1463443200	3130_aom	180985.0625	225024.34375	328013.46875	0.0698833724162564	0.160389	0.0229	1
AN_BLA_002	1463443200	3130_na	180985.0625	225024.34375	328013.46875	0.0698833724162564	0.160389	0.0229	1
AN_BLA_003	1434931200	3130_aom	181020.265625	224966.40625	41947.8515625	0.0543537341015328	0.370476	0.02	1
AN_BLA_003	1434931200	3130_na	181020.265625	224966.40625	41947.8515625	0.0543537341015328	0.370476	0.02	1
AN_BLA_003	1436745600	3130_aom	181020.265625	224966.40625	41947.8515625	0.116472287360427	0.345627	0.116	1
AN_BLA_003	1436745600	3130_na	181020.265625	224966.40625	41947.8515625	0.116472287360427	0.345627	0.116	1
AN_BLA_003	1439769600	3130_aom	181020.265625	224966.40625	41947.8515625	0.0388240957868091	0.318519	0.02	1
AN_BLA_003	1439769600	3130_na	181020.265625	224966.40625	41947.8515625	0.0388240957868091	0.318519	0.02	1
AN_BLA_003	1441584000	3130_aom	181020.265625	224966.40625	41947.8515625	0.0388240957868091	0.350145	0.02	1
AN_BLA_003	1441584000	3130_na	181020.265625	224966.40625	41947.8515625	0.0388240957868091	0.350145	0.02	1
AN_BLA_003	1444608000	3130_aom	181020.265625	224966.40625	41947.8515625	0.0194120478934046	0.325296	0.02	1
AN_BLA_003	1444608000	3130_na	181020.265625	224966.40625	41947.8515625	0.0194120478934046	0.325296	0.02	1
AN_BLA_003	1447027200	3130_aom	181020.265625	224966.40625	41947.8515625	0.0388240957868091	0.318519	0.0237	1
AN_BLA_003	1447027200	3130_na	181020.265625	224966.40625	41947.8515625	0.0388240957868091	0.318519	0.0237	1
AN_BLA_003	1449532800	3130_aom	181020.265625	224966.40625	41947.8515625	0.0388240957868091	0.314001	0.02	1
AN_BLA_003	1449532800	3130_na	181020.265625	224966.40625	41947.8515625	0.0388240957868091	0.314001	0.02	1
AN_BLA_003	1453161600	3130_aom	181020.265625	224966.40625	41947.8515625	0.0388240957868091	1.045917	0.02	1
AN_BLA_003	1453161600	3130_na	181020.265625	224966.40625	41947.8515625	0.0388240957868091	1.045917	0.02	1
AN_BLA_003	1455494400	3130_aom	181020.265625	224966.40625	41947.8515625	0.0388240957868091	0.440505	0.02	1
AN_BLA_003	1455494400	3130_na	181020.265625	224966.40625	41947.8515625	0.0388240957868091	0.440505	0.02	1
AN_BLA_003	1457913600	3130_aom	181020.265625	224966.40625	41947.8515625	0.0388240957868091	0.58734	0.02	1
AN_BLA_003	1457913600	3130_na	181020.265625	224966.40625	41947.8515625	0.0388240957868091	0.58734	0.02	1
AN_BLA_003	1460937600	3130_aom	181020.265625	224966.40625	41947.8515625	0.0388240957868091	0.517311	0.02	1
AN_BLA_003	1460937600	3130_na	181020.265625	224966.40625	41947.8515625	0.0388240957868091	0.517311	0.02	1
AN_BLA_003	1463443200	3130_aom	181020.265625	224966.40625	41947.8515625	0.0543537341015328	0.580563	0.02	1
AN_BLA_003	1463443200	3130_na	181020.265625	224966.40625	41947.8515625	0.0543537341015328	0.580563	0.02	1
AN_BLA_004	1434931200	3130_aom	181695.921875	224533.453125	18105.166015625	0.0388240957868091	0.02259	0.02	1
AN_BLA_004	1434931200	3130_na	181695.921875	224533.453125	18105.166015625	0.0388240957868091	0.02259	0.02	1
