id	year	is_3260	species	date
40	2003	TRUE	CalliHam,PotamPol	2003
41	2002	TRUE	CalliHam,PotamPol	2002
41	2003	TRUE	CalliHam,PotamPol	2003
41	2016	TRUE	CalliHam	2016-08-05
42	2002	TRUE	CalliHam,PotamPol	2002
42	2003	TRUE	CalliHam,PotamPol	2003
43	2002	TRUE	CalliHam,PotamPol	2002
43	2003	TRUE	CalliHam,PotamPol	2003
44	2002	TRUE	CalliHam,PotamPol	2002
44	2003	TRUE	CalliHam,PotamPol	2003
45	2002	TRUE	CalliHam,PotamPol	2002
45	2003	TRUE	CalliHam,PotamPol	2003
45	2015	TRUE	CalliHam	2015-07-09
46	2006	FALSE	-	2006-09
47	2019	FALSE	-	2019-07-04
48	2006	TRUE	CalliHam,RanunPelG	2006-09-06
48	2008	TRUE	RanunPel	2008-05-30
49	2006	TRUE	CalliHam	2006-09-01
50	2002	TRUE	PotamPol	2002
50	2003	TRUE	PotamPol	2003
51	2006	TRUE	PotNod,RanFlu	2006-09-15
51	2011	TRUE	PotamNod	2011
51	2012	TRUE	zs	2012-09
51	2013	TRUE	PotamNod	2013
51	2014	TRUE	PotamNod	2014
51	2015	TRUE	PotamNod	2015
51	2017	TRUE	PotamNod	2017-08
51	2017	TRUE	FontiAnt,PotNod,PotPer,RanFlu	2017-09-05
51	2018	TRUE	FonAnt,PotNod,PotPer	2018-08-08
51	2019	TRUE	CinclRip,FonAnt,PotNod,PPer	2019-08-16
52	2006	TRUE	PotamBer	2006-09-07
52	2019	FALSE	-	2019-07-02
53	2001	FALSE	-	2001
53	2002	TRUE	CalliHam,PotamObt,PotamPer,RanunAqu	2002-08-28
53	2003	TRUE	RanunPen	2003najaar
53	2004	TRUE	PotamPer,RanunAquG	2004-08-30
53	2008	TRUE	PotamPer	2008-09-01
53	2010	TRUE	PotamPer	2010-09-22
53	2013	TRUE	PotamPer	2013-07-16
53	2015	TRUE	PotamBer,PotamPer	2015-08-13
53	2016	TRUE	PotamPer	2016-08-01
53	2019	FALSE	-	2019-07-29
54	2001	TRUE	RanunAqu	2001
55	2001	FALSE	-	2001
55	2004	TRUE	PotamPer	2004Voorjaar
55	2006	TRUE	PotamPer	2006-07-31
56	2006	TRUE	PotamPer	2006-07-31
57	2001	TRUE	RanunAqu	2001
58	2006	TRUE	RanunPelG	2006-07-31
58	2008	TRUE	RanunPel	2008-05-29
59	2006	TRUE	RanunPelG	2006-07-31
59	2008	FALSE	-	2008-05-29
60	2003	FALSE	-	2003of2004
60	2006	FALSE	-	2006-07
61	2006	FALSE	-	2006-07
62	2003	TRUE	RanunPen	2003najaar
62	2004	TRUE	RanunPen	2004voorjaar
63	2003	FALSE	-	2003
63	2006	TRUE	MyrioVer,RanunPel	2006-06-21
63	2007	FALSE	-	2007-08
64	2006	TRUE	LuronNat	2006-06-21
64	2008	FALSE	-	2008-07-01
64	2009	FALSE	-	2009-06-08
64	2018	TRUE	PotamPol	2018-05-25
65	2005	TRUE	LuronNat	2005
65	2007	FALSE	-	2007-07
66	2006	TRUE	PotamBer	2006-09-07
67	2018	TRUE	RanunBatG	2018-09-19
67	NA	TRUE	RanunHed	z.d.
68	1989	FALSE	-	1989-08
68	2006	TRUE	CalliHam	2006-09-01
69	2002	TRUE	PotamPol	2002
69	2003	TRUE	PotamPol	2003
69	2006	FALSE	-	2006-09
70	2002	TRUE	CalliHam,PotamPol	2002
70	2003	TRUE	CalliHam,PotamPol	2003
71	2004	FALSE	-	2004
72	2002	FALSE	-	2002-07
72	2004	FALSE	-	2004
73	2004	FALSE	-	2004
73	2014	FALSE	-	2014-09-04
74	2001	TRUE	PotamPer	2001
75	2005	TRUE	RanunPel	2005
76	2005	TRUE	PotamObt	2005
76	2009	FALSE	-	2009-08-18
77	2005	TRUE	PotamBer	2005
77	2009	FALSE	-	2009-08-20
78	2008	TRUE	RanunFlu	2008-08-06
78	2009	TRUE	RanunFlu	2009-06-16
78	2015	TRUE	FontiAnt,RanunFlu	2015-07-13
79	2008	TRUE	RanunFlu	2008-08-06
79	2013	TRUE	RanunFlu	2013-09-17
79	2018	TRUE	RanunFlu	2018-08-06
80	2009	FALSE	-	2009-09-07
81	2009	FALSE	-	2009-09-07
82	2009	FALSE	-	2009-08-26
83	1989	TRUE	RanunPel	1989-07-13
83	2009	FALSE	-	2009-08-26
84	2005	TRUE	PotamPol	2005
84	2019	FALSE	-	2019-07-01
85	2005	TRUE	PotamPol	2005
85	2017	FALSE	-	2017-07-07
86	2005	TRUE	PotamPol	2005
87	2005	TRUE	PotamPol	2005
88	2005	TRUE	PotamPol,RanunFlu	2005
89	2005	TRUE	PotamPol	2005
90	2005	TRUE	PotamPol	2005
91	2005	TRUE	PotamPol	2005
92	2005	TRUE	PotamPol	2005
93	2005	TRUE	PotamBer	2005
93	2016	FALSE	-	2016-07-27
93	2017	FALSE	-	2017-07-06
94	2004	FALSE	-	2004
95	2004	TRUE	FontiAnt,GroenDen	2004
95	2016	TRUE	GroenDen	2016-10-21
95	2017	TRUE	GroenDen	2017-10-07
96	2004	FALSE	-	2004
97	2004	FALSE	-	2004
98	2004	TRUE	PotamObt,RanunPel	2004
99	2004	TRUE	PotamPol,RanunPel	2004
99	2019	TRUE	CalliHam,RanunPel	2019
100	2004	TRUE	RanunPel	2004
100	2007	FALSE	-	2007-07-09
100	2010	TRUE	CalliHam,RanunPel	2010-05-20
100	2013	TRUE	RanunPel	2013-06-11
100	2016	TRUE	CalliHam,RanunPelG	2016-07-06
100	2018	TRUE	RanunPelG	2018-07-24
101	2004	TRUE	RanunPel	2004
102	2005	TRUE	PotamPol	2005
103	2004	TRUE	RanunPel	2004
104	2004	TRUE	PotamPol,RanunPel	2004
105	2004	TRUE	PotamPol,RanunPel	2004
106	2004	TRUE	RanunPel	2004
107	2004	TRUE	PotamPol,RanunPel	2004
108	2004	TRUE	PotamPol,RanunPel	2004
109	2004	TRUE	RanunPel	2004
109	2013	TRUE	CalliHam	2013-06-14
109	2016	FALSE	-	2016-06-28
109	2018	FALSE	-	2018-07-23
110	2001	TRUE	PotamPer	2001
110	2010	TRUE	PotamPer	2010-06-19
110	2015	TRUE	PotamPer	2015-06-02
111	2001	TRUE	PotamPer	2001
112	2001	TRUE	PotamPer	2001
113	2001	TRUE	PotamPer	2001
114	2001	TRUE	PotamPer	2001
115	2006	TRUE	CalliHam	2006-09-06
115	2016	TRUE	CalliHam	2016-08-12
115	2019	FALSE	-	2019-07-01
116	2006	FALSE	-	2006-09
117	2006	FALSE	-	2006-09
118	2006	FALSE	-	2006-09
119	2006	TRUE	CalliHam	2006-09-06
119	2017	FALSE	-	2017-07-07
119	2018	FALSE	-	2018-08-10
120	2006	TRUE	CalliHam	2006-09-06
120	2016	FALSE	-	2016-08-08
121	2006	FALSE	-	2006-09
122	2006	TRUE	PotamPol	2006-09-06
122	2013	TRUE	PotamPol	2013-08-15
122	2016	TRUE	PotamPol	2016-09-05
123	2006	FALSE	-	2006-09
124	2009	FALSE	-	2009-09-01
124	2014	FALSE	-	2014-08-25
124	2017	FALSE	-	2017-07-20
124	2019	FALSE	-	2019-08-12
125	2002	TRUE	PotamPol	2002
125	2003	TRUE	PotamPol	2003
126	2002	TRUE	PotamPol	2002
126	2003	TRUE	PotamPol	2003
126	2006	FALSE	-	2006-09
127	2002	TRUE	PotamPol	2002
127	2003	TRUE	PotamPol	2003
128	2002	TRUE	PotamPol	2002
128	2003	TRUE	PotamPol	2003
129	2002	TRUE	PotamPol	2002
129	2003	TRUE	PotamPol	2003
129	2006	FALSE	-	2006-09
130	2002	TRUE	PotamPol	2002
130	2003	TRUE	PotamPol	2003
131	1989	FALSE	-	1989-08
131	2002	TRUE	PotamPol	2002
131	2003	TRUE	PotamPol	2003
131	2006	FALSE	-	2006-09
132	2002	TRUE	PotamPol	2002
132	2003	TRUE	PotamPol	2003
133	2006	TRUE	CalliHam	2006-08-07
133	2016	TRUE	CalliHam	2016-07-27
134	1990	FALSE	-	1990-05
134	2006	FALSE	-	2006-08
134	2009	FALSE	-	2009-07-02
134	2014	TRUE	CalliHam	2014-07-23
134	2019	FALSE	-	2019-07-23
135	2005	FALSE	-	2005
135	2006	FALSE	-	2006-08
135	2014	FALSE	-	2014-08-04
135	2016	FALSE	-	2016-06-22
135	2019	FALSE	-	2019-09-17
136	2002	TRUE	CalliHam	2002-08-29
136	2005	FALSE	-	2005
136	2006	FALSE	-	2006-08
137	2006	TRUE	CalliHam	2006-08-07
138	2006	FALSE	-	2006-08
138	2014	FALSE	-	2014-08-25
138	2019	FALSE	-	2019-09-17
139	2006	FALSE	-	2006-08
139	2014	FALSE	-	2014-08-04
139	2016	FALSE	-	2016-06-22
139	2019	FALSE	-	2019-07-22
140	2006	FALSE	-	2006-08
141	2006	FALSE	-	2006-08
142	1990	FALSE	-	1990-05
142	2006	FALSE	-	2006-08
143	2006	FALSE	-	2006-08
144	2006	FALSE	-	2006-08
145	2006	FALSE	-	2006-08
145	2012	FALSE	-	2012-09-11
145	2013	FALSE	-	2013-09-16
145	2017	FALSE	-	2017-06-29
145	2019	FALSE	-	2019-06-11
146	2006	FALSE	-	2006-08
147	1990	FALSE	-	1990-05
147	2006	FALSE	-	2006-08
148	2006	FALSE	-	2006-08
149	2006	FALSE	-	2006-08
150	2004	FALSE	-	2004-07
150	2006	FALSE	-	2006-08
151	2006	FALSE	-	2006-08
152	1990	FALSE	-	1990-05
152	2006	FALSE	-	2006-08
153	2006	FALSE	-	2006-09
154	2006	FALSE	-	2006-09
155	2001	TRUE	PotamPer	2001
156	2005	TRUE	PotamPol,RanunFlu	2005
156	2016	FALSE	-	2016-08-29
157	1990	FALSE	-	1990-05
157	2005	TRUE	PotamPol	2005
158	2005	TRUE	PotamObt	2005
159	2004	TRUE	GroenDen	2004
159	2009	TRUE	FontiAnt,GroenDen	2009-09-17
160	2005	TRUE	PotamPol	2005
161	2005	TRUE	PotamPol	2005
161	2011	FALSE	-	2011
161	2013	FALSE	-	2013-06-28
161	2016	FALSE	-	2016-07-05
161	2018	FALSE	-	2018-06-12
161	2019	FALSE	-	2019-09-30
162	2004	FALSE	-	2004
163	2005	FALSE	-	2005
164	2005	TRUE	PotamPol	2005
164	2006	FALSE	-	2006-08
165	2005	FALSE	-	2005
166	1990	FALSE	-	1990-05
166	2005	FALSE	-	2005
167	2005	FALSE	-	2005
168	2005	FALSE	-	2005
169	1990	TRUE	RanunPel	1990-06-25
169	2001	FALSE	-	2001
169	2002	FALSE	-	2002
170	2005	FALSE	-	2005
170	2006	TRUE	LuronNat	2006
170	2009	FALSE	-	2009-08-20
171	2004	TRUE	RanunFlu	2004
172	2004	TRUE	RanunFlu	2004
173	2006	TRUE	PotamPol	2006-09-06
174	2007	TRUE	RanunPelG	2007-08-06
174	2008	TRUE	RanunPel	2008-05-30
175	2007	TRUE	RanunFlu	2007-08-21
175	2016	FALSE	-	2016-09-07
176	2007	TRUE	CalliHam	2007-07-27
177	1991	TRUE	RanunAqu	1991-07-03
177	2007	TRUE	PotamBer	2007-08-17
178	2003	FALSE	-	2003
179	1991	FALSE	-	1991-06
179	2003	FALSE	-	2003
180	2003	FALSE	-	2003
181	2003	FALSE	-	2003
181	2007	FALSE	-	2007-07
182	2003	FALSE	-	2003
182	2007	FALSE	-	2007-07
183	2003	FALSE	-	2003
184	2003	FALSE	-	2003
185	2008	FALSE	-	2008-07-07
185	NA	TRUE	PotamPol	z.d.
186	2008	FALSE	-	2008-07-08
186	2018	FALSE	-	2018-06-06
187	2008	TRUE	CalliHam	2008-07-08
187	2018	TRUE	CalliHam,RanunHed	2018-06-06
187	NA	TRUE	RanunHed	z.d.
188	2008	FALSE	-	2008-07-08
188	2018	FALSE	-	2018-06-06
189	2007	TRUE	PotamPol	2007
189	2019	TRUE	PotamPol	2019-05-28
190	2008	FALSE	-	2008-07-07
190	NA	TRUE	PotamPol	z.d.
191	2003	FALSE	-	2003
192	2004	FALSE	-	2004
193	2004	FALSE	-	2004
194	2004	FALSE	-	2004
195	2004	FALSE	-	2004
196	2004	FALSE	-	2004
197	2004	FALSE	-	2004
198	2001	FALSE	-	2001
198	2017	FALSE	-	2017
199	2001	TRUE	PotamPer	2001
199	2017	FALSE	-	2017
199	2019	FALSE	-	2019-07-26
200	1990	FALSE	-	1990-06
200	2001	TRUE	PotamPer	2001
200	2003	FALSE	-	2003of2004
201	2001	TRUE	PotamPer	2001
202	2001	FALSE	-	2001
203	2006	FALSE	-	2006-09
204	2006	FALSE	-	2006-09
205	1990	FALSE	-	1990-08
206	2006	FALSE	-	2006-09
207	2001	FALSE	-	2001
207	2002	FALSE	-	2002
207	2006	FALSE	-	2006-09
208	2001	FALSE	-	2001
209	1990	FALSE	-	1990-06
209	2001	FALSE	-	2001
210	1990	TRUE	RanunPel	1990-06-18
210	2001	FALSE	-	2001
210	2003	FALSE	-	2003of2004
211	2001	FALSE	-	2001
212	2001	FALSE	-	2001
213	1990	TRUE	LuronNat	1990-06-14
213	2006	FALSE	-	2006-08
214	2006	FALSE	-	2006-08
215	1990	FALSE	-	1990-06
217	2006	FALSE	-	2006-08
218	2003	FALSE	-	2003of2004
218	2006	FALSE	-	2006-08
219	2006	FALSE	-	2006-08
220	2006	FALSE	-	2006-08
220	2019	FALSE	-	2019-06-11
221	2005	TRUE	PotamPol	2005
222	2005	TRUE	PotamPol	2005
222	2006	FALSE	-	2006-08
223	2005	TRUE	PotamPol	2005
224	2005	TRUE	PotamPol	2005
225	2004	FALSE	-	2004
226	1990	FALSE	-	1990-05
226	2001	FALSE	-	2001
227	2003	FALSE	-	2003of2004
227	2006	FALSE	-	2006-06
227	2012	FALSE	-	2012-09-20
227	2017	FALSE	-	2017-06-14
228	2006	FALSE	-	2006-06
229	2006	FALSE	-	2006-06
229	2009	FALSE	-	2009-08-04
229	2012	FALSE	-	2012-09-20
229	2017	FALSE	-	2017-06-13
230	2006	FALSE	-	2006-08
231	2003	FALSE	-	2003of2004
232	2006	FALSE	-	2006-08
233	2004	FALSE	-	2004
234	2004	FALSE	-	2004
235	2004	FALSE	-	2004
236	1991	FALSE	-	1991-08
236	2004	FALSE	-	2004
237	2004	FALSE	-	2004
238	2004	FALSE	-	2004
238	2014	FALSE	-	2014-08-01
239	1990	FALSE	-	1990-06
239	2001	FALSE	-	2001
239	2003	FALSE	-	2003of2004
240	2001	FALSE	-	2001
241	2001	FALSE	-	2001
241	2011	FALSE	-	2011-07-20
242	2001	FALSE	-	2001
243	2006	TRUE	PotamPer	2006-07-31
244	2006	FALSE	-	2006-07
245	2006	FALSE	-	2006-07
246	2006	TRUE	PotamPer	2006-07-31
247	2006	FALSE	-	2006-07
248	2006	FALSE	-	2006-07
249	2006	TRUE	PotamPer	2006-07-31
250	2002	FALSE	-	2002
251	2002	FALSE	-	2002
252	2002	FALSE	-	2002
253	2002	FALSE	-	2002
254	2002	FALSE	-	2002
255	2002	FALSE	-	2002
256	2002	FALSE	-	2002
256	2013	FALSE	-	2013-09-24
256	2016	FALSE	-	2016-08-24
257	2002	FALSE	-	2002
257	2013	FALSE	-	2013-09-17
257	2015	FALSE	-	2015-07-31
257	2017	FALSE	-	2017-08-18
258	2002	FALSE	-	2002
259	2002	FALSE	-	2002
260	2002	FALSE	-	2002
261	2002	FALSE	-	2002
262	2002	FALSE	-	2002
262	2013	FALSE	-	2013-09-23
262	2016	FALSE	-	2016-08-24
262	2019	FALSE	-	2019-05-29
263	2002	FALSE	-	2002
264	2002	FALSE	-	2002
264	2016	FALSE	-	2016-06-09
264	2019	FALSE	-	2019-05-29
265	2002	FALSE	-	2002
266	2002	FALSE	-	2002
267	2004	TRUE	RanunPen	2004voorjaar
267	2006	TRUE	CalliHam	2006-08-14
270	1990	TRUE	RanunPel	1990-06-14
272	2006	FALSE	-	2006-08
273	2001	FALSE	-	2001
273	2002	FALSE	-	2002
274	2001	FALSE	-	2001
274	2002	FALSE	-	2002
275	2001	FALSE	-	2001
275	2002	FALSE	-	2002
276	1990	FALSE	-	1990-06
276	2001	FALSE	-	2001
276	2002	FALSE	-	2002
277	2001	FALSE	-	2001
277	2002	FALSE	-	2002
278	2004	FALSE	-	2004
279	2004	FALSE	-	2004
280	2004	FALSE	-	2004
281	2004	FALSE	-	2004
282	2005	FALSE	-	2005
283	2005	FALSE	-	2005
284	1990	FALSE	-	1990-05
284	2005	FALSE	-	2005
285	2005	FALSE	-	2005
286	2005	FALSE	-	2005
287	2005	FALSE	-	2005
287	2011	FALSE	-	2011
287	2013	FALSE	-	2013-06-28
287	2016	FALSE	-	2016-07-05
287	2018	FALSE	-	2018
287	2019	FALSE	-	2019-09-30
288	2005	FALSE	-	2005
289	2005	FALSE	-	2005
290	1990	FALSE	-	1990-05
290	2005	FALSE	-	2005
291	2005	FALSE	-	2005
292	2005	FALSE	-	2005
294	2006	TRUE	CalliHam	2006-08-09
294	2015	TRUE	CalliHam	2015-06-25
295	2001	FALSE	-	2001
295	2004	TRUE	PotamPer,RanunAqu	2004-08-19
296	2005	TRUE	CalliHam,PotamPol	2005
297	2006	FALSE	-	2006-08
298	2006	FALSE	-	2006-08
299	1990	FALSE	-	1990-05
300	1989	FALSE	-	1989-08
300	2006	FALSE	-	2006-08
301	2001	FALSE	-	2001
302	1990	TRUE	PotamObt,RanunPel	1990-06-18
302	2001	FALSE	-	2001
303	2001	FALSE	-	2001
303	2002	FALSE	-	2002
303	2006	TRUE	CalliHam	2006-09-05
304	1989	FALSE	-	1989-11
304	2001	FALSE	-	2001
304	2002	FALSE	-	2002
305	2001	FALSE	-	2001
305	2002	FALSE	-	2002
305	2006	TRUE	CalliHam	2006-09-05
306	2001	FALSE	-	2001
306	2002	FALSE	-	2002
306	2003	FALSE	-	2003of2004
306	2006	FALSE	-	2006-09
307	2001	FALSE	-	2001
307	2002	FALSE	-	2002
307	2006	TRUE	CalliHam,RanunPelG	2006-09-05
307	2008	TRUE	RanunBatG	2008-05-29
308	2006	FALSE	-	2006-09
309	1990	FALSE	-	1990-06
309	2006	FALSE	-	2006-09
310	2004	FALSE	-	2004
311	2004	TRUE	RanunPel	2004
312	2004	TRUE	RanunPel	2004
312	2004	TRUE	CalliHam,RanunAqu	2004-07-09
312	2013	TRUE	CalliHam,RanunPel	2013-07-21
313	2002	FALSE	-	2002
313	2003	FALSE	-	2003
314	2002	TRUE	PotamPol	2002
314	2003	TRUE	PotamPol	2003
315	2006	TRUE	CalliHam	2006-08-16
316	2006	TRUE	CalliHam	2006-07-04
318	2007	FALSE	-	2007-07
319	2007	TRUE	CalliHam	2007-07-26
319	2016	TRUE	CalliHam	2016-08-11
319	2019	TRUE	CalliHam	2019-04-14
320	2007	FALSE	-	2007-07
320	2012	FALSE	-	2012-07-18
320	2017	FALSE	-	2017-07-27
321	2003	FALSE	-	2003
321	2007	FALSE	-	2007-07
321	2012	FALSE	-	2012-07-19
321	2017	FALSE	-	2017-07-27
322	1991	FALSE	-	1991-06
322	2003	FALSE	-	2003
323	2003	FALSE	-	2003
323	2007	FALSE	-	2007-07
324	2006	FALSE	-	2006-08
325	2005	FALSE	-	2005
326	2005	FALSE	-	2005
327	2005	FALSE	-	2005
327	2018	FALSE	-	2018-06-08
328	2001	FALSE	-	2001
329	2001	FALSE	-	2001
330	2001	FALSE	-	2001
331	2001	FALSE	-	2001
331	2012	FALSE	-	2012-08-14
332	2001	FALSE	-	2001
333	2001	FALSE	-	2001
334	2003	FALSE	-	2003
335	2003	FALSE	-	2003
336	2003	FALSE	-	2003
337	1991	FALSE	-	1991-04
337	1991	FALSE	-	1991-05
337	2003	FALSE	-	2003
338	2005	FALSE	-	2005
339	1992	FALSE	-	1992-06
339	2002	FALSE	-	2002
339	2003	FALSE	-	2003
340	1992	FALSE	-	1992-06
340	2002	FALSE	-	2002
340	2003	FALSE	-	2003
341	1992	FALSE	-	1992-06
341	2002	FALSE	-	2002
341	2003	FALSE	-	2003
342	2002	FALSE	-	2002
342	2003	FALSE	-	2003
342	2012	FALSE	-	2012-08-09
342	2014	FALSE	-	2014-05-27
342	2014	FALSE	-	2014-07-24
342	2015	FALSE	-	2015-08-07
342	2016	FALSE	-	2016-08-08
343	2002	FALSE	-	2002
343	2003	FALSE	-	2003
344	2002	FALSE	-	2002
344	2003	FALSE	-	2003
344	2012	FALSE	-	2012-08-09
344	2014	FALSE	-	2014-07-24
345	2002	FALSE	-	2002
345	2003	FALSE	-	2003
346	2002	FALSE	-	2002
346	2003	FALSE	-	2003
347	2002	FALSE	-	2002
347	2003	FALSE	-	2003
348	2002	FALSE	-	2002
348	2003	FALSE	-	2003
348	2016	FALSE	-	2016-08-08
349	2002	FALSE	-	2002
350	2002	FALSE	-	2002
350	2010	TRUE	RanunBatG	2010-10-05
351	2002	FALSE	-	2002
351	2007	TRUE	CalliHam	2007-06-12
351	2010	FALSE	-	2010-06-08
351	2013	FALSE	-	2013-07-08
351	2016	FALSE	-	2016-07-12
351	2019	FALSE	-	2019-06-17
352	2002	FALSE	-	2002
352	2006	FALSE	-	2006-07
353	2002	FALSE	-	2002
353	2006	FALSE	-	2006-07
353	2019	FALSE	-	2019-06
354	2002	FALSE	-	2002
354	2007	TRUE	CalliHam	2007-06-13
354	2010	FALSE	-	2010-06-21
354	2013	FALSE	-	2013-07-02
354	2016	FALSE	-	2016-07-14
354	2019	FALSE	-	2019-06-19
355	2002	FALSE	-	2002
355	2006	FALSE	-	2006-07
356	2002	FALSE	-	2002
356	2006	FALSE	-	2006-07
356	2009	TRUE	CalliHam	2009-06-30
356	2012	FALSE	-	2012-07-26
356	2016	FALSE	-	2016-07-14
356	2019	FALSE	-	2019-06-19
357	2007	TRUE	RanunPel	2007-07-06
359	2013	FALSE	-	2013-07-17
359	2016	FALSE	-	2016-09-19
359	2018	FALSE	-	2018-06-07
363	2006	FALSE	-	2006-09
365	2006	FALSE	-	2006-07
367	2015	TRUE	PotamNod	2015-07-16
368	2001	FALSE	-	2001
368	2013	FALSE	-	2013-09-16
368	2014	FALSE	-	2014-08-12
368	2015	FALSE	-	2015-08-27
369	2001	FALSE	-	2001
370	2001	FALSE	-	2001
370	2014	FALSE	-	2014-09-01
371	2001	FALSE	-	2001
372	2001	FALSE	-	2001
373	2001	FALSE	-	2001
374	1990	FALSE	-	1990-05
374	2001	FALSE	-	2001
375	1990	FALSE	-	1990-05
375	2001	FALSE	-	2001
376	1990	FALSE	-	1990-05
376	2001	FALSE	-	2001
377	1990	FALSE	-	1990-05
377	2005	FALSE	-	2005
378	2005	FALSE	-	2005
379	2006	FALSE	-	2006-08
380	2004	FALSE	-	2004
381	2003	FALSE	-	2003
381	2004	FALSE	-	2004
381	2014	FALSE	-	2014-07-02
381	2014	FALSE	-	2014-08-21
381	2017	FALSE	-	2017-06-15
382	2003	FALSE	-	2003
382	2004	FALSE	-	2004
382	2011	FALSE	-	2011-08-31
382	2014	FALSE	-	2014-07-02
382	2017	FALSE	-	2017-06-15
383	2005	FALSE	-	2005
384	1990	FALSE	-	1990-05
384	2005	FALSE	-	2005
385	2001	FALSE	-	2001
385	2002	FALSE	-	2002
385	2003	FALSE	-	2003of2004
385	2004	FALSE	-	2004-09
385	2006	FALSE	-	2006-09
386	2001	FALSE	-	2001
386	2002	FALSE	-	2002
386	2003	FALSE	-	2003of2004
387	2001	FALSE	-	2001
387	2002	FALSE	-	2002
387	2006	FALSE	-	2006-09
387	2011	FALSE	-	2011-08-03
387	2015	FALSE	-	2015-08-06
388	1990	FALSE	-	1990-06
388	2001	FALSE	-	2001
388	2002	FALSE	-	2002
389	2004	FALSE	-	2004
390	2002	FALSE	-	2002
391	2006	FALSE	-	2006-09
392	2006	FALSE	-	2006-09
393	1990	FALSE	-	1990-05
393	2001	FALSE	-	2001
393	2002	FALSE	-	2002
393	2006	FALSE	-	2006-09
394	2006	FALSE	-	2006-09
395	2006	FALSE	-	2006-09
396	2006	FALSE	-	2006-09
397	2006	FALSE	-	2006-09
398	2001	TRUE	PotamPol	2001
398	2002	TRUE	PotamPol	2002
398	2006	FALSE	-	2006-09
399	2006	FALSE	-	2006-09
400	2002	FALSE	-	2002
401	2002	FALSE	-	2002
401	2016	FALSE	-	2016-08-25
401	2019	FALSE	-	2019-07-02
402	2002	FALSE	-	2002
403	2002	TRUE	CalliHam,PotamPol	2002
403	2003	TRUE	CalliHam,PotamPol	2003
404	2002	TRUE	CalliHam,PotamPol	2002
404	2003	TRUE	CalliHam,PotamPol	2003
404	2006	TRUE	MyrioVer	2006-09-01
404	2015	TRUE	CalliHam	2015-06-25
405	2002	TRUE	CalliHam,PotamPol	2002
405	2003	TRUE	CalliHam,PotamPol	2003
405	2015	TRUE	CalliHam	2015-06-25
406	2004	FALSE	-	2004
407	2004	FALSE	-	2004
408	1989	FALSE	-	1989-08
408	2004	TRUE	RanunPel	2004
409	2004	TRUE	RanunPel	2004
410	2004	FALSE	-	2004
411	2004	FALSE	-	2004
412	2004	FALSE	-	2004
413	2004	FALSE	-	2004
414	1989	FALSE	-	1989-08
414	2004	FALSE	-	2004
415	2004	FALSE	-	2004
416	1989	TRUE	RanunPel	1989-08-31
416	2004	FALSE	-	2004
