rank	ecoregion	soilclass	x	y	date	nh4	no3	po4	po4f	period_min	period_max	source	year	sixyear	type	target
123530	5	2	183551	208274	17451	0.35	0.83	NA	0.033	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
123530	5	2	183551	208274	17336	0.1	0.6	NA	0.058	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
123530	5	2	183551	208274	17490	0.47	1.1	NA	0.08	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
123530	5	2	183551	208274	17513	0.49	2.1	NA	0.07	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
123530	5	2	183551	208274	17555	0.35	2.4	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
123530	5	2	183551	208274	17575	0.56	1.9	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
123530	5	2	183551	208274	17602	0.66	1.7	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
123530	5	2	183551	208274	16841	0.4	2.4	0.18	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
123530	5	2	183551	208274	17673	0.21	0.95	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
123530	5	2	183551	208274	17700	0.24	0.54	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
123530	5	2	183551	208274	17729	0.12	0.5	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
123530	5	2	183551	208274	17759	0.2	0.62	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
123530	5	2	183551	208274	17791	0.15	0.68	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
123530	5	2	183551	208274	17813	0.2	0.83	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
123530	5	2	183551	208274	17854	0.18	0.68	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
123530	5	2	183551	208274	17871	0.38	1	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
123530	5	2	183551	208274	17639	0.21	1.3	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
123559	5	3	185896	209550	10970	2.29	2.36	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2000	1	3260	1
123559	5	3	185896	209550	10994	0.89	2.17	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2000	1	3260	1
123559	5	3	185896	209550	11025	0.98	2.87	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2000	1	3260	1
123559	5	3	185896	209550	11128	0.45	1.37	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2000	1	3260	1
123559	5	3	185896	209550	11148	0.39	1.81	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2000	1	3260	1
123559	5	3	185896	209550	11187	0.3	1.69	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2000	1	3260	1
123559	5	3	185896	209550	11256	0.46	1.62	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2000	1	3260	1
123559	5	3	185896	209550	11277	0.67	1.93	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2000	1	3260	1
123559	5	3	185896	209550	11695	0.93	1.68	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2002	2	3260	1
123559	5	3	185896	209550	11723	1.01	2.22	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2002	2	3260	1
123559	5	3	185896	209550	11751	0.72	2.23	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2002	2	3260	1
123559	5	3	185896	209550	11218	0.74	1.59	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2000	1	3260	1
123559	5	3	185896	209550	11388	2.12	1.76	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2001	2	3260	1
123559	5	3	185896	209550	11940	0.17	1.18	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2002	2	3260	1
123559	5	3	185896	209550	11971	0.33	1.2	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2002	2	3260	1
123559	5	3	185896	209550	12003	0.42	2.09	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2002	2	3260	1
123559	5	3	185896	209550	12482	0.56	1.95	0.1	NA	2000-01-01	2006-12-31	H3260_v1_0	2004	2	3260	1
123559	5	3	185896	209550	12516	0.87	2.3	0.05	NA	2000-01-01	2006-12-31	H3260_v1_0	2004	2	3260	1
123559	5	3	185896	209550	12545	0.18	1.1	0	NA	2000-01-01	2006-12-31	H3260_v1_0	2004	2	3260	1
123559	5	3	185896	209550	12576	0	0.79	0.07	NA	2000-01-01	2006-12-31	H3260_v1_0	2004	2	3260	1
123559	5	3	185896	209550	12605	0	0.56	0	NA	2000-01-01	2006-12-31	H3260_v1_0	2004	2	3260	1
123559	5	3	185896	209550	12633	0	0.9	0.11	NA	2000-01-01	2006-12-31	H3260_v1_0	2004	2	3260	1
123559	5	3	185896	209550	12663	0	0.98	0.08	NA	2000-01-01	2006-12-31	H3260_v1_0	2004	2	3260	1
123559	5	3	185896	209550	12695	0	1.23	0.08	NA	2000-01-01	2006-12-31	H3260_v1_0	2004	2	3260	1
123559	5	3	185896	209550	12725	0.33	1.13	0.075	NA	2000-01-01	2006-12-31	H3260_v1_0	2004	2	3260	1
123559	5	3	185896	209550	11330	0.58	2.84	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2001	2	3260	1
123559	5	3	185896	209550	11355	1.03	2.42	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2001	2	3260	1
123559	5	3	185896	209550	11446	0.61	1.63	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2001	2	3260	1
123559	5	3	185896	209550	11486	0.28	1.29	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2001	2	3260	1
123559	5	3	185896	209550	11515	0.3	1.33	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2001	2	3260	1
123559	5	3	185896	209550	11550	0.16	1	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2001	2	3260	1
123559	5	3	185896	209550	11579	0.27	1.69	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2001	2	3260	1
123559	5	3	185896	209550	11610	0.14	1.56	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2001	2	3260	1
123559	5	3	185896	209550	12031	0.67	1.57	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2002	2	3260	1
123559	5	3	185896	209550	12061	0.69	2.29	0	NA	2000-01-01	2006-12-31	H3260_v1_0	2003	2	3260	1
123559	5	3	185896	209550	12118	0.6	1.61	0	NA	2000-01-01	2006-12-31	H3260_v1_0	2003	2	3260	1
123559	5	3	185896	209550	12146	0.57	1.44	0	NA	2000-01-01	2006-12-31	H3260_v1_0	2003	2	3260	1
123559	5	3	185896	209550	12913	0.3	1.44	0	NA	2000-01-01	2006-12-31	H3260_v1_0	2005	2	3260	1
123559	5	3	185896	209550	12941	0.52	1.2	0.092	NA	2000-01-01	2006-12-31	H3260_v1_0	2005	2	3260	1
123559	5	3	185896	209550	12970	0.26	1.44	0.085	NA	2000-01-01	2006-12-31	H3260_v1_0	2005	2	3260	1
123559	5	3	185896	209550	13000	0	1.13	0	NA	2000-01-01	2006-12-31	H3260_v1_0	2005	2	3260	1
123559	5	3	185896	209550	13032	0	0.84	0	NA	2000-01-01	2006-12-31	H3260_v1_0	2005	2	3260	1
123559	5	3	185896	209550	13060	0	0.99	0	NA	2000-01-01	2006-12-31	H3260_v1_0	2005	2	3260	1
123559	5	3	185896	209550	12754	0.48	1.78	0.075	NA	2000-01-01	2006-12-31	H3260_v1_0	2004	2	3260	1
123559	5	3	185896	209550	12796	0.7	1.64	0.15	NA	2000-01-01	2006-12-31	H3260_v1_0	2005	2	3260	1
123559	5	3	185896	209550	12824	0.65	1.65	0.131	NA	2000-01-01	2006-12-31	H3260_v1_0	2005	2	3260	1
123559	5	3	185896	209550	13091	0	1.05	0	NA	2000-01-01	2006-12-31	H3260_v1_0	2005	2	3260	1
123559	5	3	185896	209550	13123	0.59	1.41	0.108	NA	2000-01-01	2006-12-31	H3260_v1_0	2005	2	3260	1
123559	5	3	185896	209550	13164	0.582	1.23	0.102	NA	2000-01-01	2006-12-31	H3260_v1_0	2006	2	3260	1
123559	5	3	185896	209550	13192	1.1	1.67	0	NA	2000-01-01	2006-12-31	H3260_v1_0	2006	2	3260	1
123559	5	3	185896	209550	13311	0.239	1.01	0.116	NA	2000-01-01	2006-12-31	H3260_v1_0	2006	2	3260	1
123559	5	3	185896	209550	13341	0	0.81	0	NA	2000-01-01	2006-12-31	H3260_v1_0	2006	2	3260	1
123559	5	3	185896	209550	13369	0.682	0.835	0	NA	2000-01-01	2006-12-31	H3260_v1_0	2006	2	3260	1
123559	5	3	185896	209550	13398	0	1.3	0.093	NA	2000-01-01	2006-12-31	H3260_v1_0	2006	2	3260	1
123559	5	3	185896	209550	13427	0	0.961	0	NA	2000-01-01	2006-12-31	H3260_v1_0	2006	2	3260	1
123559	5	3	185896	209550	13458	0.237	1.17	0.076	NA	2000-01-01	2006-12-31	H3260_v1_0	2006	2	3260	1
123559	5	3	185896	209550	11052	0.83	1.98	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2000	1	3260	1
123559	5	3	185896	209550	11080	0.67	1.9	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2000	1	3260	1
123559	5	3	185896	209550	11305	0.49	2.48	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2000	1	3260	1
123559	5	3	185896	209550	11417	0.68	2.11	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2001	2	3260	1
123559	5	3	185896	209550	12853	0.62	2.17	0.109	NA	2000-01-01	2006-12-31	H3260_v1_0	2005	2	3260	1
123559	5	3	185896	209550	12881	0.42	1.53	0.103	NA	2000-01-01	2006-12-31	H3260_v1_0	2005	2	3260	1
123559	5	3	185896	209550	13487	0.699	1.45	0.1	NA	2000-01-01	2006-12-31	H3260_v1_0	2006	2	3260	1
123559	5	3	185896	209550	13530	0.628	2.48	0.075	NA	2007-01-01	2007-12-31	H3260_v1_2	2007	3	3260	1
123559	5	3	185896	209550	13560	0.592	2.75	0.137	NA	2007-01-01	2007-12-31	H3260_v1_2	2007	3	3260	1
123559	5	3	185896	209550	13591	1.02	1.94	0.111	NA	2007-01-01	2007-12-31	H3260_v1_2	2007	3	3260	1
123559	5	3	185896	209550	13619	0	0.985	0	NA	2007-01-01	2007-12-31	H3260_v1_2	2007	3	3260	1
123559	5	3	185896	209550	13648	0.409	1.26	0	NA	2007-01-01	2007-12-31	H3260_v1_2	2007	3	3260	1
123559	5	3	185896	209550	13221	0.77	2.64	0.168	NA	2000-01-01	2006-12-31	H3260_v1_0	2006	2	3260	1
123559	5	3	185896	209550	13250	0.959	1.59	0.148	NA	2000-01-01	2006-12-31	H3260_v1_0	2006	2	3260	1
123559	5	3	185896	209550	13279	0.296	0.891	0	NA	2000-01-01	2006-12-31	H3260_v1_0	2006	2	3260	1
123559	5	3	185896	209550	13707	0.249	1.27	0.071	NA	2007-01-01	2007-12-31	H3260_v1_2	2007	3	3260	1
123559	5	3	185896	209550	13735	0.881	1.44	0.115	NA	2007-01-01	2007-12-31	H3260_v1_2	2007	3	3260	1
123559	5	3	185896	209550	13766	0	1.03	0	NA	2007-01-01	2007-12-31	H3260_v1_2	2007	3	3260	1
123559	5	3	185896	209550	13796	0	1.1	0.102	NA	2007-01-01	2007-12-31	H3260_v1_2	2007	3	3260	1
123559	5	3	185896	209550	13916	0.519	2.07	0.092	NA	2008-01-01	2009-12-31	H3260_v1_3	2008	3	3260	1
123559	5	3	185896	209550	13944	0.717	1.54	0.076	NA	2008-01-01	2009-12-31	H3260_v1_3	2008	3	3260	1
123559	5	3	185896	209550	13986	0.475	1.49	0	NA	2008-01-01	2009-12-31	H3260_v1_3	2008	3	3260	1
123559	5	3	185896	209550	14004	0.228	0.989	0	NA	2008-01-01	2009-12-31	H3260_v1_3	2008	3	3260	1
123559	5	3	185896	209550	13678	0	1.61	0	NA	2007-01-01	2007-12-31	H3260_v1_2	2007	3	3260	1
123559	5	3	185896	209550	14105	0.139	1.33	0.082	NA	2008-01-01	2009-12-31	H3260_v1_3	2008	3	3260	1
123559	5	3	185896	209550	14137	0.104	1.02	0	NA	2008-01-01	2009-12-31	H3260_v1_3	2008	3	3260	1
123559	5	3	185896	209550	14166	0.228	1.11	0.16	NA	2008-01-01	2009-12-31	H3260_v1_3	2008	3	3260	1
123559	5	3	185896	209550	14196	4.33	1.08	0.223	NA	2008-01-01	2009-12-31	H3260_v1_3	2008	3	3260	1
123559	5	3	185896	209550	14225	0.724	1.44	0.088	NA	2008-01-01	2009-12-31	H3260_v1_3	2008	3	3260	1
123559	5	3	185896	209550	13825	0.532	1.2	0	NA	2007-01-01	2007-12-31	H3260_v1_2	2007	3	3260	1
123559	5	3	185896	209550	13857	0.814	2.4	0.149	NA	2007-01-01	2007-12-31	H3260_v1_2	2007	3	3260	1
123559	5	3	185896	209550	13886	0.837	1.76	0	NA	2008-01-01	2009-12-31	H3260_v1_3	2008	3	3260	1
123559	5	3	185896	209550	14319	0.428	1.25	0.09	NA	2008-01-01	2009-12-31	H3260_v1_3	2009	3	3260	1
123559	5	3	185896	209550	14350	0.267	0.624	0.036	NA	2008-01-01	2009-12-31	H3260_v1_3	2009	3	3260	1
123559	5	3	185896	209550	14377	0.595	0.862	0.033	NA	2008-01-01	2009-12-31	H3260_v1_3	2009	3	3260	1
123559	5	3	185896	209550	14047	0.325	2	0.1	NA	2008-01-01	2009-12-31	H3260_v1_3	2008	3	3260	1
123559	5	3	185896	209550	14076	0.245	0.977	0	NA	2008-01-01	2009-12-31	H3260_v1_3	2008	3	3260	1
123559	5	3	185896	209550	14501	0	0.39	0	NA	2008-01-01	2009-12-31	H3260_v1_3	2009	3	3260	1
123559	5	3	185896	209550	14531	0.33	1.4	0.042	NA	2008-01-01	2009-12-31	H3260_v1_3	2009	3	3260	1
123559	5	3	185896	209550	14560	0.23	0.99	0.051	NA	2008-01-01	2009-12-31	H3260_v1_3	2009	3	3260	1
123559	5	3	185896	209550	14588	0.77	1.8	0.11	NA	2008-01-01	2009-12-31	H3260_v1_3	2009	3	3260	1
123559	5	3	185896	209550	14263	0.923	1.56	0.084	NA	2008-01-01	2009-12-31	H3260_v1_3	2009	3	3260	1
123559	5	3	185896	209550	14291	0.77	2.11	0.064	NA	2008-01-01	2009-12-31	H3260_v1_3	2009	3	3260	1
123559	5	3	185896	209550	14718	0.17	0.73	0.044	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
123559	5	3	185896	209550	14746	0.14	0.96	0.032	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
123559	5	3	185896	209550	14776	0.24	0.81	0.04	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
123559	5	3	185896	209550	14805	0.45	0.71	0.052	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
123559	5	3	185896	209550	14410	0.183	1.35	0.031	NA	2008-01-01	2009-12-31	H3260_v1_3	2009	3	3260	1
123559	5	3	185896	209550	14441	0.108	0.837	0.051	NA	2008-01-01	2009-12-31	H3260_v1_3	2009	3	3260	1
123559	5	3	185896	209550	14469	0.172	0.697	0.096	NA	2008-01-01	2009-12-31	H3260_v1_3	2009	3	3260	1
123559	5	3	185896	209550	14931	0.54	2	0.11	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
123559	5	3	185896	209550	14952	0.76	1.9	0.11	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
123559	5	3	185896	209550	14627	0.64	1.8	0.12	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
123559	5	3	185896	209550	14650	0.66	1.8	0.072	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
123559	5	3	185896	209550	14678	0.72	1.7	0.082	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
123559	5	3	185896	209550	15147	0.18	0.95	0	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
123559	5	3	185896	209550	15175	0	1.1	0.045	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
123559	5	3	185896	209550	15204	0.12	1	0.058	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
123559	5	3	185896	209550	14833	0.11	0.58	0	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
123559	5	3	185896	209550	14867	0.28	0.98	0.072	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
123559	5	3	185896	209550	14900	0.19	1.2	0.05	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
123559	5	3	185896	209550	15363	0.67	2.3	0.041	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
123559	5	3	185896	209550	15390	0.7	2	0.085	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
123559	5	3	185896	209550	15418	0.59	1.4	0.032	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
123559	5	3	185896	209550	14998	0.71	1.8	0.11	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
123559	5	3	185896	209550	15022	0.59	1.7	0.1	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
123559	5	3	185896	209550	15050	0.71	1.3	0.069	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
123559	5	3	185896	209550	15082	0.17	0.77	0	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
123559	5	3	185896	209550	15111	0.2	0.73	0.04	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
123559	5	3	185896	209550	15232	0	1.1	0.1	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
123559	5	3	185896	209550	15267	0.28	1.2	0.044	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
123559	5	3	185896	209550	15302	0.49	1	0	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
123559	5	3	185896	209550	15322	1	1.2	0.13	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
123559	5	3	185896	209550	15847	0.75	1.29	0.113	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
123559	5	3	185896	209550	15875	0.44	0.81	0.053	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
123559	5	3	185896	209550	15909	0.44	0.55	0.046	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
123559	5	3	185896	209550	15937	0	0.71	0.04	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
123559	5	3	185896	209550	15965	0.38	0.94	0.102	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
123559	5	3	185896	209550	15993	0.29	0.78	0.118	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
123559	5	3	185896	209550	16029	0.38	1.09	0.077	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
123559	5	3	185896	209550	15628	0.38	1.2	0.078	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
123559	5	3	185896	209550	15666	0.5	1.2	0.051	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
123559	5	3	185896	209550	15686	0.73	1.9	0.081	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
123559	5	3	185896	209550	15733	1.08	1.67	0.121	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
123559	5	3	185896	209550	15754	0.65	1.8	0.088	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
123559	5	3	185896	209550	15782	0.57	1.33	0.08	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
123559	5	3	185896	209550	15448	0.37	1.1	0	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
123559	5	3	185896	209550	15481	0.79	1.3	0.11	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
123559	5	3	185896	209550	15509	0.21	1.2	0.056	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
123559	5	3	185896	209550	15539	0.26	1.5	0.16	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
123559	5	3	185896	209550	15573	0.41	0.5	0.026	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
123559	5	3	185896	209550	16050	0.4	1.04	0.084	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
123559	5	3	185896	209550	16086	0.64	1.42	0.083	NA	2012-01-01	2015-12-31	H3260_v1_5	2014	4	3260	1
123559	5	3	185896	209550	16114	0.56	1.8	0.079	NA	2012-01-01	2015-12-31	H3260_v1_5	2014	4	3260	1
123559	5	3	185896	209550	16141	0.52	1.36	0.087	NA	2012-01-01	2015-12-31	H3260_v1_5	2014	4	3260	1
123559	5	3	185896	209550	16175	0.178	0.78	0.031	NA	2012-01-01	2015-12-31	H3260_v1_5	2014	4	3260	1
123559	5	3	185896	209550	16204	0.89	1.2	0.094	NA	2012-01-01	2015-12-31	H3260_v1_5	2014	4	3260	1
123559	5	3	185896	209550	16237	0.34	0.62	0.031	NA	2012-01-01	2015-12-31	H3260_v1_5	2014	4	3260	1
123559	5	3	185896	209550	15811	0.69	1.14	0.055	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
123559	5	3	185896	209550	16268	0	1.08	0.051	NA	2012-01-01	2015-12-31	H3260_v1_5	2014	4	3260	1
123559	5	3	185896	209550	16301	0.156	0.91	0.116	NA	2012-01-01	2015-12-31	H3260_v1_5	2014	4	3260	1
123559	5	3	185896	209550	16330	0.185	0.76	0.062	NA	2012-01-01	2015-12-31	H3260_v1_5	2014	4	3260	1
123559	5	3	185896	209550	16357	0.191	1.03	0.071	NA	2012-01-01	2015-12-31	H3260_v1_5	2014	4	3260	1
123559	5	3	185896	209550	16392	0.4	1.23	0.095	NA	2012-01-01	2015-12-31	H3260_v1_5	2014	4	3260	1
123559	5	3	185896	209550	16413	0.74	1.11	0.074	NA	2012-01-01	2015-12-31	H3260_v1_5	2014	4	3260	1
123559	5	3	185896	209550	15602	0.46	0.83	0.063	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
123559	5	3	185896	209550	16469	0.55	2.2	0.036	NA	2012-01-01	2015-12-31	H3260_v1_5	2015	4	3260	1
123559	5	3	185896	209550	16497	0.44	1.8	0.08	NA	2012-01-01	2015-12-31	H3260_v1_5	2015	4	3260	1
123559	5	3	185896	209550	16532	0.31	1.5	0.073	NA	2012-01-01	2015-12-31	H3260_v1_5	2015	4	3260	1
123559	5	3	185896	209550	16568	0.1	0.73	0.03	NA	2012-01-01	2015-12-31	H3260_v1_5	2015	4	3260	1
123559	5	3	185896	209550	16595	0.13	0.89	0.031	NA	2012-01-01	2015-12-31	H3260_v1_5	2015	4	3260	1
123559	5	3	185896	209550	16618	0.073	0.46	0.028	NA	2012-01-01	2015-12-31	H3260_v1_5	2015	4	3260	1
123559	5	3	185896	209550	17031	0.14	0.89	0.065	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
123559	5	3	185896	209550	16448	0.49	2.7	0.1	NA	2012-01-01	2015-12-31	H3260_v1_5	2015	4	3260	1
123559	5	3	185896	209550	16869	0.48	2.3	0.078	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
123559	5	3	185896	209550	16905	0.24	0.91	0.059	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
123559	5	3	185896	209550	16939	0.22	0.99	0.027	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
123559	5	3	185896	209550	16960	0.33	1.5	0.13	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
123559	5	3	185896	209550	17000	0.18	1.2	0.087	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
123559	5	3	185896	209550	17184	0.51	1.9	NA	0.087	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
123559	5	3	185896	209550	17210	0.68	1.4	NA	0.08	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
123559	5	3	185896	209550	17063	0.58	0.69	0.088	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
123559	5	3	185896	209550	17086	0.2	0.8	0.057	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
123559	5	3	185896	209550	17121	0.41	1	0.089	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
123559	5	3	185896	209550	17141	0.69	1.1	0.065	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
123559	5	3	185896	209550	17366	0.3	0.89	NA	0.05	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
123559	5	3	185896	209550	17394	0.18	0.45	NA	0.46	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
123559	5	3	185896	209550	17240	0.46	1.7	NA	0.073	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
123559	5	3	185896	209550	17269	0.23	0.98	NA	0.063	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
123559	5	3	185896	209550	17301	0.18	0.73	NA	0.061	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
123559	5	3	185896	209550	17336	0.1	0.63	NA	0.056	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
123559	5	3	185896	209550	17490	0.49	1.1	NA	0.076	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
123559	5	3	185896	209550	17513	0.52	2.2	NA	0.067	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
123559	5	3	185896	209550	16651	0.13	0.61	0.02	NA	2012-01-01	2015-12-31	H3260_v1_5	2015	4	3260	1
123559	5	3	185896	209550	16687	0.12	0.77	0.028	NA	2012-01-01	2015-12-31	H3260_v1_5	2015	4	3260	1
123559	5	3	185896	209550	16709	0.1	0.87	0.041	NA	2012-01-01	2015-12-31	H3260_v1_5	2015	4	3260	1
123559	5	3	185896	209550	16751	0.84	1.3	0.063	NA	2012-01-01	2015-12-31	H3260_v1_5	2015	4	3260	1
123559	5	3	185896	209550	16772	0.45	2.1	0.11	NA	2012-01-01	2015-12-31	H3260_v1_5	2015	4	3260	1
123559	5	3	185896	209550	16821	0.47	2	0.069	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
123559	5	3	185896	209550	16841	0.47	2.3	0.18	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
123559	5	3	185896	209550	17423	0.18	0.62	NA	0.029	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
123559	5	3	185896	209550	17451	0.17	0.85	NA	0.033	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
123559	5	3	185896	209550	11810	0.87	1.08	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2002	2	3260	1
123559	5	3	185896	209550	11842	0.22	0.95	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2002	2	3260	1
123559	5	3	185896	209550	11880	0.12	1.04	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2002	2	3260	1
123559	5	3	185896	209550	11912	0.15	1.18	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2002	2	3260	1
123559	5	3	185896	209550	12184	0.19	1.17	0	NA	2000-01-01	2006-12-31	H3260_v1_0	2003	2	3260	1
