Waterhuishouding,Druk,WRelFreq_HM,WRelFreq_HML,WRelFreq_H,WRelFreq_M,WRelFreq_L,WRelFreq_S,WRelFreq_P
Droog tot vochtig,Druk101,0.2620842828430037,0.6417243095429335,0,0.2620842828430037,0.3796400266999298,0,0
Droog tot vochtig,Druk102,0.24339926598321868,0.6896296942964492,0.02464607735406214,0.21875318862915655,0.4462304283132305,0,0
Droog tot vochtig,Druk11,0.718508183341765,1,0.3007122739239642,0.41779590941780076,0.281491816658235,0,0
Droog tot vochtig,Druk12,0.1232303867703107,0.5378487143951168,0.02464607735406214,0.09858430941624856,0.41461832762480616,0.4621512856048832,0
Droog tot vochtig,Druk13,0.32083355732642826,0.32083355732642826,0.19510727844321965,0.12572627888320864,0,0.6791664426735716,0
Droog tot vochtig,Druk14,0,0.2279678424977665,0,0,0.2279678424977665,0.7720321575022334,0
Droog tot vochtig,Druk15,0.8157387155077109,0.9507078452918758,0.6418073910742195,0.17393132443349152,0.13496912978416473,0.04929215470812428,0
Droog tot vochtig,Druk3.1,0.7908990046857854,0.8634536631025499,0.6557401018921875,0.135158902793598,0.07255465841676446,0.04929215470812428,0
Droog tot vochtig,Druk3.2,0.3860889240539939,0.5307102471531007,0.26036264517078533,0.12572627888320864,0.1446213230991067,0.38203557065757354,0
Droog tot vochtig,Druk3.4,0.11726138359036724,0.28053792715413967,0,0.11726138359036724,0.16327654356377239,0.6090520784260417,0
Droog tot vochtig,Druk4.1,0.4739731101500232,0.7157669719876104,0.21119306731214113,0.26278004283788203,0.2417938618375872,0.14768669111493957,0
Droog tot vochtig,Druk8.1,0.07792438929865363,0.416405057235956,0,0.07792438929865363,0.3384806679373023,0.583594942764044,0
Droog tot vochtig,Druk8.2,0.02345227671807345,0.29832467265198687,0,0.02345227671807345,0.27487239593391344,0.7016753273480131,0
Droog tot vochtig,Druk8.4,0.11726138359036724,0.21107049046266102,0,0.11726138359036724,0.0938091068722938,0.6785195151175203,0
Droog tot vochtig,Druk9.1,0.08725418218932583,0.08725418218932583,0.08725418218932583,0,0,0.21509134734536245,0.11607552564004493
Droog tot vochtig,Druk9.2,0.08725418218932583,0.08725418218932583,0.08725418218932583,0,0,0,0.11607552564004493
Droog tot vochtig,Druk9.3,0.08725418218932583,0.08725418218932583,0,0.08725418218932583,0,0.9127458178106742,0
Tijdelijk tot permanent nat,Druk101,0.30028870222939585,0.6756480753784233,0,0.30028870222939585,0.37535937314902745,0,0
Tijdelijk tot permanent nat,Druk102,0.14847930969549264,0.5335038156703404,0.03000871033472607,0.11847059936076658,0.38502450597484783,0,0
Tijdelijk tot permanent nat,Druk103,0.04881717558230207,0.17082415115690788,0,0.04881717558230207,0.12200697557460581,0,0
Tijdelijk tot permanent nat,Druk11,0.8579709938465968,0.971033749267195,0.34335308222119154,0.5146179116254053,0.11306275542059811,0.02896625073280513,0
Tijdelijk tot permanent nat,Druk12,0.23686159379373817,0.4090532387992699,0.16592731838347308,0.07093427541026505,0.17219164500553172,0.5909467612007302,0
Tijdelijk tot permanent nat,Druk13,0.07202699810348688,0.0889334083109564,0.06001742066945214,0.012009577434034736,0.016906410207469517,0.9110665916890437,0
Tijdelijk tot permanent nat,Druk14,0.15774330626116445,0.4365509476637009,0.03741939815698088,0.12032390810418359,0.27880764140253644,0.5634490523362993,0
Tijdelijk tot permanent nat,Druk15,0.6422579071386549,0.9140613694223719,0.3714811927473242,0.2707767143913308,0.27180346228371693,0.0859386305776281,0
Tijdelijk tot permanent nat,Druk3.1,0.4913345121603444,0.690573737613194,0.19705003208617394,0.2942844800741704,0.19923922545284953,0.07692383087692166,0
Tijdelijk tot permanent nat,Druk3.2,0.3243420840058461,0.5749392893285433,0.13809490724103868,0.18624717676480737,0.25059720532269725,0.24129192182514952,0
Tijdelijk tot permanent nat,Druk3.3,0.4001410019405951,0.6084551308011826,0.1808291141904121,0.21931188775018298,0.2083141288605875,0.18306159255700244,0
Tijdelijk tot permanent nat,Druk3.4,0.4572273812048644,0.6749281197875675,0.2023552144514126,0.2548721667534518,0.21770073858270308,0.18222865644166433,0
Tijdelijk tot permanent nat,Druk4.1,0.231782436287212,0.4387769628259748,0.11583413115550276,0.11594830513170927,0.20699452653876274,0.10450925637058077,0.054087794353066904
Tijdelijk tot permanent nat,Druk4.2,0.04803830973613894,0.23511084789235281,0,0.04803830973613894,0.18707253815621389,0.33123559948907605,0.07574757526497505
Tijdelijk tot permanent nat,Druk4.3,0,0.07453101253657625,0,0,0.07453101253657625,0.47505629388425336,0.06252143510254152
Tijdelijk tot permanent nat,Druk5.1,0.6418554560597641,0.8686363613391817,0.5026977656230084,0.13915769043675583,0.22678090527941755,0.05071923062240855,0.012009577434034736
Tijdelijk tot permanent nat,Druk5.2,0.18884456473235217,0.5274322440795705,0.07800767717376793,0.11083688755858424,0.3385876793472183,0.31772021800460304,0
Tijdelijk tot permanent nat,Druk61,0.3623765102869539,0.5679006055981727,0.20998849449139437,0.15238801579555955,0.2055240953112188,0.43209939440182743,0
Tijdelijk tot permanent nat,Druk62,0.260657462022502,0.33830709232758355,0.23416475922206473,0.026492702800437303,0.07764963030508153,0.2175436287201022,0
Tijdelijk tot permanent nat,Druk63,0.17563745101161787,0.23174147438099776,0.15092296321611007,0.024714487795507806,0.05610402336937989,0.043970605900168165,0
Tijdelijk tot permanent nat,Druk64,0.031389535573872085,0.0881888918706903,0,0.031389535573872085,0.056799356296818225,0.1755136109764409,0
Tijdelijk tot permanent nat,Druk65,0.13891338578207535,0.2359932373182951,0.033812820414939035,0.10510056536713629,0.09707985153621976,0.029487480533765605,0
Tijdelijk tot permanent nat,Druk66,0.016906410207469517,0.016906410207469517,0.016906410207469517,0,0,0.21960805691178606,0
Tijdelijk tot permanent nat,Druk7.1,0.033812820414939035,0.033812820414939035,0.033812820414939035,0,0,0.0826299959972411,0
Tijdelijk tot permanent nat,Druk7.2,0.033812820414939035,0.1014384612448171,0.033812820414939035,0,0.06762564082987807,0.015004355167363035,0
Tijdelijk tot permanent nat,Druk7.3,0,0.04449183570112864,0,0,0.04449183570112864,0.700091601192144,0
Tijdelijk tot permanent nat,Druk7.4,0,0.12249493554814236,0,0,0.12249493554814236,0.634098078779165,0
Tijdelijk tot permanent nat,Druk8.1,0.014483125366402566,0.3785007945917048,0,0.014483125366402566,0.36401766922530227,0.6094896279742605,0.012009577434034736
Tijdelijk tot permanent nat,Druk8.2,0.04803830973613894,0.3423615801321501,0,0.04803830973613894,0.29432327039601125,0.5694442647081831,0.07128774495219727
Tijdelijk tot permanent nat,Druk8.3,0,0.3943144821059525,0,0,0.3943144821059525,0.505481785300346,0.07128774495219727
Tijdelijk tot permanent nat,Druk8.4,0.08190139324237886,0.3540480126786518,0.016906410207469517,0.06499498303490935,0.272146619436273,0.5076038037882372,0
Tijdelijk tot permanent nat,Druk8.5,0,0.08819415515966678,0,0,0.08819415515966678,0,0.8402503660217623
Tijdelijk tot permanent nat,Druk9.1,0.07155547881857098,0.07155547881857098,0.07155547881857098,0,0,0.05651107919413385,0.193921573701938
