Waterhuishouding	Druk	WRelFreq_HM	WRelFreq_HML	WRelFreq_H	WRelFreq_M	WRelFreq_L	WRelFreq_S	WRelFreq_P
1	Druk101	0.262084282843004	0.641724309542933	0	0.262084282843004	0.37964002669993	0	0
1	Druk102	0.243399265983219	0.689629694296449	0.0246460773540621	0.218753188629157	0.446230428313231	0	0
1	Druk11	0.718508183341765	1	0.300712273923964	0.417795909417801	0.281491816658235	0	0
1	Druk12	0.123230386770311	0.537848714395117	0.0246460773540621	0.0985843094162486	0.414618327624806	0.462151285604883	0
1	Druk13	0.320833557326428	0.320833557326428	0.19510727844322	0.125726278883209	0	0.679166442673572	0
1	Druk14	0	0.227967842497766	0	0	0.227967842497766	0.772032157502233	0
1	Druk15	0.815738715507711	0.950707845291876	0.641807391074219	0.173931324433492	0.134969129784165	0.0492921547081243	0
1	Druk3.1	0.790899004685785	0.86345366310255	0.655740101892187	0.135158902793598	0.0725546584167645	0.0492921547081243	0
1	Druk3.2	0.386088924053994	0.530710247153101	0.260362645170785	0.125726278883209	0.144621323099107	0.382035570657574	0
1	Druk3.4	0.117261383590367	0.28053792715414	0	0.117261383590367	0.163276543563772	0.609052078426042	0
1	Druk4.1	0.473973110150023	0.71576697198761	0.211193067312141	0.262780042837882	0.241793861837587	0.14768669111494	0
1	Druk8.1	0.0779243892986536	0.416405057235956	0	0.0779243892986536	0.338480667937302	0.583594942764044	0
1	Druk8.2	0.0234522767180734	0.298324672651987	0	0.0234522767180734	0.274872395933913	0.701675327348013	0
1	Druk8.4	0.117261383590367	0.211070490462661	0	0.117261383590367	0.0938091068722938	0.67851951511752	0
1	Druk9.1	0.0872541821893258	0.0872541821893258	0.0872541821893258	0	0	0.215091347345362	0.116075525640045
1	Druk9.2	0.0872541821893258	0.0872541821893258	0.0872541821893258	0	0	0	0.116075525640045
1	Druk9.3	0.0872541821893258	0.0872541821893258	0	0.0872541821893258	0	0.912745817810674	0
2	Druk101	0.300288702229396	0.675648075378423	0	0.300288702229396	0.375359373149027	0	0
2	Druk102	0.148479309695493	0.53350381567034	0.0300087103347261	0.118470599360767	0.385024505974848	0	0
2	Druk103	0.0488171755823021	0.170824151156908	0	0.0488171755823021	0.122006975574606	0	0
2	Druk11	0.857970993846597	0.971033749267195	0.343353082221192	0.514617911625405	0.113062755420598	0.0289662507328051	0
2	Druk12	0.236861593793738	0.40905323879927	0.165927318383473	0.070934275410265	0.172191645005532	0.59094676120073	0
2	Druk13	0.0720269981034869	0.0889334083109564	0.0600174206694521	0.0120095774340347	0.0169064102074695	0.911066591689044	0
2	Druk14	0.157743306261164	0.436550947663701	0.0374193981569809	0.120323908104184	0.278807641402536	0.563449052336299	0
2	Druk15	0.642257907138655	0.914061369422372	0.371481192747324	0.270776714391331	0.271803462283717	0.0859386305776281	0
2	Druk3.1	0.491334512160344	0.690573737613194	0.197050032086174	0.29428448007417	0.19923922545285	0.0769238308769217	0
2	Druk3.2	0.324342084005846	0.574939289328543	0.138094907241039	0.186247176764807	0.250597205322697	0.24129192182515	0
2	Druk3.3	0.400141001940595	0.608455130801183	0.180829114190412	0.219311887750183	0.208314128860588	0.183061592557002	0
2	Druk3.4	0.457227381204864	0.674928119787568	0.202355214451413	0.254872166753452	0.217700738582703	0.182228656441664	0
2	Druk4.1	0.231782436287212	0.438776962825975	0.115834131155503	0.115948305131709	0.206994526538763	0.104509256370581	0.0540877943530669
2	Druk4.2	0.0480383097361389	0.235110847892353	0	0.0480383097361389	0.187072538156214	0.331235599489076	0.0757475752649751
2	Druk4.3	0	0.0745310125365762	0	0	0.0745310125365762	0.475056293884253	0.0625214351025415
2	Druk5.1	0.641855456059764	0.868636361339182	0.502697765623008	0.139157690436756	0.226780905279418	0.0507192306224086	0.0120095774340347
2	Druk5.2	0.188844564732352	0.52743224407957	0.0780076771737679	0.110836887558584	0.338587679347218	0.317720218004603	0
2	Druk61	0.362376510286954	0.567900605598173	0.209988494491394	0.15238801579556	0.205524095311219	0.432099394401827	0
2	Druk62	0.260657462022502	0.338307092327584	0.234164759222065	0.0264927028004373	0.0776496303050815	0.217543628720102	0
2	Druk63	0.175637451011618	0.231741474380998	0.15092296321611	0.0247144877955078	0.0561040233693799	0.0439706059001682	0
2	Druk64	0.0313895355738721	0.0881888918706903	0	0.0313895355738721	0.0567993562968182	0.175513610976441	0
2	Druk65	0.138913385782075	0.235993237318295	0.033812820414939	0.105100565367136	0.0970798515362198	0.0294874805337656	0
2	Druk66	0.0169064102074695	0.0169064102074695	0.0169064102074695	0	0	0.219608056911786	0
2	Druk7.1	0.033812820414939	0.033812820414939	0.033812820414939	0	0	0.0826299959972411	0
2	Druk7.2	0.033812820414939	0.101438461244817	0.033812820414939	0	0.0676256408298781	0.015004355167363	0
2	Druk7.3	0	0.0444918357011286	0	0	0.0444918357011286	0.700091601192144	0
2	Druk7.4	0	0.122494935548142	0	0	0.122494935548142	0.634098078779165	0
2	Druk8.1	0.0144831253664026	0.378500794591705	0	0.0144831253664026	0.364017669225302	0.609489627974261	0.0120095774340347
2	Druk8.2	0.0480383097361389	0.34236158013215	0	0.0480383097361389	0.294323270396011	0.569444264708183	0.0712877449521973
2	Druk8.3	0	0.394314482105952	0	0	0.394314482105952	0.505481785300346	0.0712877449521973
2	Druk8.4	0.0819013932423789	0.354048012678652	0.0169064102074695	0.0649949830349093	0.272146619436273	0.507603803788237	0
2	Druk8.5	0	0.0881941551596668	0	0	0.0881941551596668	0	0.840250366021762
2	Druk9.1	0.071555478818571	0.071555478818571	0.071555478818571	0	0	0.0565110791941338	0.193921573701938
2	Druk9.2	0.071555478818571	0.071555478818571	0.071555478818571	0	0	0.0169064102074695	0.193921573701938
2	Druk9.3	0.071555478818571	0.071555478818571	0	0.071555478818571	0	0.928444521181429	0
3	Druk101	0	0.146367354028349	0	0	0.146367354028349	0	0
3	Druk102	0	0.146367354028349	0	0	0.146367354028349	0	0
3	Druk103	0	0	0	0	0	0	0
3	Druk11	0.42691908699199	0.780448968957476	0.0731836770141746	0.353735409977815	0.353529881965487	0.219551031042524	0
3	Druk12	0.146367354028349	0.500102764006164	0	0.146367354028349	0.353735409977815	0.499897235993836	0
3	Druk13	0	0	0	0	0	1	0
3	Druk14	0.42691908699199	0.573286441020339	0	0.42691908699199	0.146367354028349	0.426713558979661	0
3	Druk15	0.0731836770141746	0.0731836770141746	0	0.0731836770141746	0	0.926816322985825	0
3	Druk3.1	0.439102062085048	0.853632645971651	0.292734708056698	0.146367354028349	0.414530583886603	0.0731836770141746	0
3	Druk3.2	0.292734708056698	0.792631944050534	0.0731836770141746	0.219551031042524	0.499897235993836	0.207368055949466	0
3	Druk3.3	0.719653795048688	1	0.500102764006164	0.219551031042524	0.280346204951312	0	0
3	Druk3.4	0.512285739099222	0.719653795048688	0.365918385070873	0.146367354028349	0.207368055949466	0.280346204951312	0
3	Druk4.1	0.292734708056698	0.292734708056698	0.292734708056698	0	0	0.280346204951312	0
3	Druk4.2	0.0731836770141746	0.292734708056698	0	0.0731836770141746	0.219551031042524	0.634081614929127	0
3	Druk4.3	0	0	0	0	0	1	0
3	Druk5.1	0.560897937914952	0.707265291943302	0.487714260900778	0.0731836770141746	0.146367354028349	0.292734708056698	0
3	Druk5.2	0	0	0	0	0	0.853632645971651	0
3	Druk61	0	0	0	0	0	0	0
3	Druk62	0	0	0	0	0	0	0
3	Druk63	0	0.28055173296364	0	0	0.28055173296364	0.71944826703636	0
3	Druk64	0.28055173296364	0.28055173296364	0.207368055949466	0.0731836770141746	0	0.71944826703636	0
3	Druk65	0	0	0	0	0	1	0
3	Druk66	0.0731836770141746	0.146367354028349	0	0.0731836770141746	0.0731836770141746	0.853632645971651	0
3	Druk7.1	0.0731836770141746	0.0731836770141746	0	0.0731836770141746	0	0	0
3	Druk7.2	0.0731836770141746	0.0731836770141746	0.0731836770141746	0	0	0	0
3	Druk7.3	0	0	0	0	0	0.926816322985825	0
3	Druk7.4	0	0	0	0	0	0.926816322985825	0
3	Druk8.1	0	0.146367354028349	0	0	0.146367354028349	0.853632645971651	0
3	Druk8.2	0	0.585469416113397	0	0	0.585469416113397	0.414530583886603	0
3	Druk8.3	0.219551031042524	0.646470118034513	0	0.219551031042524	0.42691908699199	0.353529881965487	0
3	Druk8.4	0.292734708056698	0.585469416113397	0.0731836770141746	0.219551031042524	0.292734708056698	0.414530583886603	0
3	Druk8.5	0	0	0	0	0	0	1
3	Druk9.1	0	0	0	0	0	0.0731836770141746	0.0731836770141746
3	Druk9.2	0	0	0	0	0	0	0.146367354028349
