scenario,trend_12yearly_multiplier,avg_nrlocs_pertype_infpop,total_n_finitepop_spatial,total_popsize_spatial,n_N,statistic,typegroup,avg,pctile_l,pctile_u,p_stat_0.1_,p_stat_0.05_
GW_05.1_terr_S14,1.2,40,1699,330040,1699/330040,twosided_errmarg90,GW_05.1_terr_group4,0.0796899347058802,0.0696903610817628,0.0895605148940549,0.988159595529912,0.000367109033298631
GW_05.1_terr_S14,1.2,40,1699,330040,1699/330040,twosided_errmarg90,GW_05.1_terr_group5,0.0959696944722495,0.0807191961799991,0.110341820602557,0.622542004678339,0.0000138070020364028
GW_05.1_terr_S15,1.5,40,1699,330040,1699/330040,twosided_errmarg90,GW_05.1_terr_group1,0.0245569547744153,0.0176666175216496,0.0313209560652081,1,0.999995702472935
GW_05.1_terr_S15,1.5,40,1699,330040,1699/330040,twosided_errmarg90,GW_05.1_terr_group2,0.0235180525176397,0.018074793097026,0.0303938591697009,1,0.999993783238058
GW_05.1_terr_S15,1.5,40,1699,330040,1699/330040,twosided_errmarg90,GW_05.1_terr_group3,0.0311340658793953,0.0250891666034051,0.0376854728384825,1,0.997412455811309
GW_05.1_terr_S15,1.5,40,1699,330040,1699/330040,twosided_errmarg90,GW_05.1_terr_group4,0.0797015957047226,0.0694093474672005,0.0891269861329173,0.987150982489479,0.000139389111802181
GW_05.1_terr_S15,1.5,40,1699,330040,1699/330040,twosided_errmarg90,GW_05.1_terr_group5,0.0975169062804583,0.0823036213660946,0.112616360464083,0.570511154414819,0.0000237740464955139
GW_05.1_terr_S01,1,7,323,330040,323/330040,twosided_errmarg90_rel,GW_05.1_terr_group1,0.354828561028681,0.245822691470173,0.501840118695339,0.00029918298855952,0.0000131330499391951
GW_05.1_terr_S01,1,7,323,330040,323/330040,twosided_errmarg90_rel,GW_05.1_terr_group2,0.359517536713686,0.268161109580829,0.471095134375324,0.000102729040558175,0.00000362347534712059
GW_05.1_terr_S01,1,7,323,330040,323/330040,twosided_errmarg90_rel,GW_05.1_terr_group3,0.334546817640727,0.25127812401162,0.426789483715276,0.000327436897864058,0.0000227427219891796
GW_05.1_terr_S01,1,7,323,330040,323/330040,twosided_errmarg90_rel,GW_05.1_terr_group4,0.265631469450987,0.215897815292731,0.32211123030405,0.000123353862789555,0.00000119679365836939
GW_05.1_terr_S01,1,7,323,330040,323/330040,twosided_errmarg90_rel,GW_05.1_terr_group5,0.303911806602108,0.227449979985156,0.382114506674105,0.000297102404838556,0.00000462058582826079
GW_05.1_terr_S02,1.2,7,323,330040,323/330040,twosided_errmarg90_rel,GW_05.1_terr_group1,0.344725254566196,0.243125478609045,0.493581679537969,0.00125364257044081,0.000130635779919109
GW_05.1_terr_S02,1.2,7,323,330040,323/330040,twosided_errmarg90_rel,GW_05.1_terr_group2,0.363344894853577,0.26662492978659,0.482111827586932,0.000228035237116418,0.0000129158564709849
GW_05.1_terr_S02,1.2,7,323,330040,323/330040,twosided_errmarg90_rel,GW_05.1_terr_group3,0.333283964695468,0.256319964074636,0.42689245277244,0.0000654560558647077,0.00000156779068338202
GW_05.1_terr_S02,1.2,7,323,330040,323/330040,twosided_errmarg90_rel,GW_05.1_terr_group4,0.251379905619819,0.203813966883629,0.300099522447136,0.00000154848276309019,0.000000000106556628945179
GW_05.1_terr_S02,1.2,7,323,330040,323/330040,twosided_errmarg90_rel,GW_05.1_terr_group5,0.295755406297061,0.223669783784052,0.37901527635264,0.000785806377681885,0.0000473766239968055
GW_05.1_terr_S03,1.5,7,323,330040,323/330040,twosided_errmarg90_rel,GW_05.1_terr_group1,0.333193845621729,0.241010804350449,0.476668127893444,0.000545647667874246,0.000057627031223906
GW_05.1_terr_S03,1.5,7,323,330040,323/330040,twosided_errmarg90_rel,GW_05.1_terr_group2,0.357675179195506,0.272821306424189,0.481968108025496,0.000200828451084388,0.0000168748516132738
GW_05.1_terr_S03,1.5,7,323,330040,323/330040,twosided_errmarg90_rel,GW_05.1_terr_group3,0.312470696517164,0.241737492237432,0.405693872742353,0.0000212278689960186,0.000000156544139929586
GW_05.1_terr_S03,1.5,7,323,330040,323/330040,twosided_errmarg90_rel,GW_05.1_terr_group4,0.241745862562562,0.192509652491876,0.291744820151363,0.000639362962914031,0.0000057676671968359
GW_05.1_terr_S03,1.5,7,323,330040,323/330040,twosided_errmarg90_rel,GW_05.1_terr_group5,0.281969920285701,0.210635449277918,0.358661073144938,0.000545525530256378,0.0000177193303239762
GW_05.1_terr_S04,1,10,463,330040,463/330040,twosided_errmarg90_rel,GW_05.1_terr_group1,0.303608060361828,0.218722083164173,0.416305357649545,0.00205250829911176,0.000307840661929304
GW_05.1_terr_S04,1,10,463,330040,463/330040,twosided_errmarg90_rel,GW_05.1_terr_group2,0.319393361086929,0.242082886434918,0.413350537574867,0.000383924384121656,0.000030605514170585
GW_05.1_terr_S04,1,10,463,330040,463/330040,twosided_errmarg90_rel,GW_05.1_terr_group3,0.281077821915583,0.225547940541994,0.343218454353079,0.0000577970435385693,0.000000285367349211576
GW_05.1_terr_S04,1,10,463,330040,463/330040,twosided_errmarg90_rel,GW_05.1_terr_group4,0.218531597281892,0.182616107472806,0.253404635260252,0.0000331320680713576,0.0000000171109113374172
GW_05.1_terr_S04,1,10,463,330040,463/330040,twosided_errmarg90_rel,GW_05.1_terr_group5,0.263622932008397,0.210342937351119,0.321929079380973,0.000335566082798476,0.00000733629739618669
GW_05.1_terr_S05,1.2,10,463,330040,463/330040,twosided_errmarg90_rel,GW_05.1_terr_group1,0.309314470843495,0.230571281887952,0.412198132931497,0.000207023522515324,0.00000241240186431149
GW_05.1_terr_S05,1.2,10,463,330040,463/330040,twosided_errmarg90_rel,GW_05.1_terr_group2,0.320038195583864,0.240522307289273,0.42231072601919,0.000141638035403088,0.00000688010815129459
GW_05.1_terr_S05,1.2,10,463,330040,463/330040,twosided_errmarg90_rel,GW_05.1_terr_group3,0.276638470649005,0.218299018558093,0.336657192626147,0.0000159220571809251,0.0000000223072545962774
GW_05.1_terr_S05,1.2,10,463,330040,463/330040,twosided_errmarg90_rel,GW_05.1_terr_group4,0.214974388335824,0.181579661822954,0.249849233288254,0.0000262653790971311,0.000000000577621181123916
GW_05.1_terr_S05,1.2,10,463,330040,463/330040,twosided_errmarg90_rel,GW_05.1_terr_group5,0.251930032578028,0.195090341566752,0.314057097071212,0.000574300707857484,0.00000381960475851453
GW_05.1_terr_S06,1.5,10,463,330040,463/330040,twosided_errmarg90_rel,GW_05.1_terr_group1,0.292951277697561,0.211554123251344,0.398717799995217,0.00105961987086,0.0000766012696197994
GW_05.1_terr_S06,1.5,10,463,330040,463/330040,twosided_errmarg90_rel,GW_05.1_terr_group2,0.304494639233761,0.225970227527894,0.406031454938203,0.000377162643236337,0.0000130121521286721
GW_05.1_terr_S06,1.5,10,463,330040,463/330040,twosided_errmarg90_rel,GW_05.1_terr_group3,0.267444790369961,0.21182262703674,0.330806417832169,0.000291467940691254,0.00000707720137288501
GW_05.1_terr_S06,1.5,10,463,330040,463/330040,twosided_errmarg90_rel,GW_05.1_terr_group4,0.206490078647075,0.175306663299984,0.238611500863156,0.00000174250928685724,0.00000000000000497678041449711
GW_05.1_terr_S06,1.5,10,463,330040,463/330040,twosided_errmarg90_rel,GW_05.1_terr_group5,0.240637221237529,0.191695423721745,0.294333746748305,0.000756956422799936,0.00000744939652061947
GW_05.1_terr_S07,1,14,632,330040,632/330040,twosided_errmarg90_rel,GW_05.1_terr_group1,0.259146246315126,0.196447888525307,0.334330240225915,0.00105970614875539,0.0000448299584369526
GW_05.1_terr_S07,1,14,632,330040,632/330040,twosided_errmarg90_rel,GW_05.1_terr_group2,0.276657869290695,0.212610776598836,0.361279404692052,0.000330228440769258,0.00000561764700458912
GW_05.1_terr_S07,1,14,632,330040,632/330040,twosided_errmarg90_rel,GW_05.1_terr_group3,0.24082087622512,0.196142401283275,0.289805875728044,0.000033718576770751,0.0000000283128199872433
GW_05.1_terr_S07,1,14,632,330040,632/330040,twosided_errmarg90_rel,GW_05.1_terr_group4,0.191900377951866,0.165152352076044,0.22001316148558,0.0000253250910094914,0.0000000000424725001483497
GW_05.1_terr_S07,1,14,632,330040,632/330040,twosided_errmarg90_rel,GW_05.1_terr_group5,0.224778658187265,0.183771058187854,0.26272846594097,0.000493588539032978,0.0000036693110649873
GW_05.1_terr_S08,1.2,14,632,330040,632/330040,twosided_errmarg90_rel,GW_05.1_terr_group1,0.253456176180564,0.197337401953183,0.322941975203583,0.000110959431512853,0.000000587235923564591
GW_05.1_terr_S08,1.2,14,632,330040,632/330040,twosided_errmarg90_rel,GW_05.1_terr_group2,0.265045304698232,0.204570123661679,0.341730367918026,0.000212478443059714,0.00000145969446749162
GW_05.1_terr_S08,1.2,14,632,330040,632/330040,twosided_errmarg90_rel,GW_05.1_terr_group3,0.241131153154464,0.197223594993858,0.287243674604918,0.000281955962966417,0.00000260112518929818
GW_05.1_terr_S08,1.2,14,632,330040,632/330040,twosided_errmarg90_rel,GW_05.1_terr_group4,0.18885744477356,0.165926244353041,0.214837291419003,0.000000100418642028994,0.0000000000000000315052786402444
GW_05.1_terr_S08,1.2,14,632,330040,632/330040,twosided_errmarg90_rel,GW_05.1_terr_group5,0.216507684174193,0.181187135579312,0.254268232101868,0.000102773213455107,0.0000000000444873986377689
GW_05.1_terr_S09,1.5,14,632,330040,632/330040,twosided_errmarg90_rel,GW_05.1_terr_group1,0.250236650464197,0.190440200838674,0.327983222085296,0.000710337554534928,0.00000957626554962642
GW_05.1_terr_S09,1.5,14,632,330040,632/330040,twosided_errmarg90_rel,GW_05.1_terr_group2,0.265290483211391,0.201198412382965,0.337378481382425,0.0000791982990328317,0.000000249734002657179
GW_05.1_terr_S09,1.5,14,632,330040,632/330040,twosided_errmarg90_rel,GW_05.1_terr_group3,0.232574380981876,0.191303702655554,0.280776942628101,0.000048212856563123,0.000000036755420826752
GW_05.1_terr_S09,1.5,14,632,330040,632/330040,twosided_errmarg90_rel,GW_05.1_terr_group4,0.179037860395959,0.153831605770969,0.205327411329598,0.00000286864620124451,0.0000000000000000400741157449942
GW_05.1_terr_S09,1.5,14,632,330040,632/330040,twosided_errmarg90_rel,GW_05.1_terr_group5,0.209405664484602,0.173459662083668,0.245531757819021,0.00000434309483465721,0.00000000000272466401607761
GW_05.1_terr_S10,1,20,885,330040,885/330040,twosided_errmarg90_rel,GW_05.1_terr_group1,0.227086581793615,0.177127286893039,0.287192033079734,0.00276784489438645,0.000330156000196511
GW_05.1_terr_S10,1,20,885,330040,885/330040,twosided_errmarg90_rel,GW_05.1_terr_group2,0.23786762783779,0.189383005197739,0.287001986295965,0.0000584319999050903,0.0000000602528364737666
GW_05.1_terr_S10,1,20,885,330040,885/330040,twosided_errmarg90_rel,GW_05.1_terr_group3,0.205698438099511,0.173876874492411,0.236632731291321,0.00000140584175160452,0.0000000000000432854264854254
GW_05.1_terr_S10,1,20,885,330040,885/330040,twosided_errmarg90_rel,GW_05.1_terr_group4,0.160547621070246,0.142856008513724,0.179115485390721,0.0000798791853255189,0.0000000000210625578775136
GW_05.1_terr_S10,1,20,885,330040,885/330040,twosided_errmarg90_rel,GW_05.1_terr_group5,0.186934182116222,0.158465872428308,0.213421331286307,0.000057064971396197,0.000000000303060422013849
GW_05.1_terr_S11,1.2,20,885,330040,885/330040,twosided_errmarg90_rel,GW_05.1_terr_group1,0.222632148383516,0.177480882763574,0.279807113196569,0.000265319508161167,0.00000014200443305618
GW_05.1_terr_S11,1.2,20,885,330040,885/330040,twosided_errmarg90_rel,GW_05.1_terr_group2,0.232690860966829,0.18696123104515,0.288391276235015,0.000133746806175135,0.000000226766743670773
GW_05.1_terr_S11,1.2,20,885,330040,885/330040,twosided_errmarg90_rel,GW_05.1_terr_group3,0.202584787820663,0.173073731118112,0.231861743078321,0.00000615699436332097,0.00000000000142950856227902
GW_05.1_terr_S11,1.2,20,885,330040,885/330040,twosided_errmarg90_rel,GW_05.1_terr_group4,0.154316240265731,0.137802397799826,0.170107999642056,0.00000429609631031366,0.0000000000000000589900725703308
GW_05.1_terr_S11,1.2,20,885,330040,885/330040,twosided_errmarg90_rel,GW_05.1_terr_group5,0.182812039614462,0.153618213624325,0.21054168677934,0.000274861168293044,0.00000000684146896546641
GW_05.1_terr_S12,1.5,20,885,330040,885/330040,twosided_errmarg90_rel,GW_05.1_terr_group1,0.216040277201283,0.169383895473704,0.2719315275621,0.000453862389951787,0.000000332608320753582
GW_05.1_terr_S12,1.5,20,885,330040,885/330040,twosided_errmarg90_rel,GW_05.1_terr_group2,0.224446053397145,0.179682285183383,0.275873653361897,0.000113438603246832,0.0000000389696554360595
GW_05.1_terr_S12,1.5,20,885,330040,885/330040,twosided_errmarg90_rel,GW_05.1_terr_group3,0.200637594027321,0.166400148521898,0.234203358292151,0.0000710159033831563,0.00000000618887434133609
GW_05.1_terr_S12,1.5,20,885,330040,885/330040,twosided_errmarg90_rel,GW_05.1_terr_group4,0.149718365491841,0.134094981628731,0.165800811767121,0.00000632923194853632,0.0000000000000000598362736553774
GW_05.1_terr_S12,1.5,20,885,330040,885/330040,twosided_errmarg90_rel,GW_05.1_terr_group5,0.174172700504098,0.148614177461195,0.198222120792878,0.00000948060292937045,0.0000000000000140691751074346
GW_05.1_terr_S13,1,40,1699,330040,1699/330040,twosided_errmarg90_rel,GW_05.1_terr_group1,0.1621861426148,0.1347078784182,0.189990058169943,0.00415856151394713,0.0000209499119946616
GW_05.1_terr_S13,1,40,1699,330040,1699/330040,twosided_errmarg90_rel,GW_05.1_terr_group2,0.168549778755351,0.139269452145112,0.200125560218811,0.00199445637194369,0.000000295059243743806
GW_05.1_terr_S13,1,40,1699,330040,1699/330040,twosided_errmarg90_rel,GW_05.1_terr_group3,0.147433094932409,0.132514264712686,0.164501390027638,0.00000702263707335008,0.0000000000000000505904700109354
GW_05.1_terr_S13,1,40,1699,330040,1699/330040,twosided_errmarg90_rel,GW_05.1_terr_group4,0.113279923465579,0.104554046186317,0.121099800159927,0.0392037765132841,0.0000000000000000859010474154397
GW_05.1_terr_S13,1,40,1699,330040,1699/330040,twosided_errmarg90_rel,GW_05.1_terr_group5,0.132522450586849,0.119079373474756,0.14509848941742,0.0035154163339348,0.0000000000321219551378776
GW_05.1_terr_S14,1.2,40,1699,330040,1699/330040,twosided_errmarg90_rel,GW_05.1_terr_group1,0.159676051600589,0.135145565188488,0.186092595063504,0.00348432437924539,0.00000968836382428665
GW_05.1_terr_S14,1.2,40,1699,330040,1699/330040,twosided_errmarg90_rel,GW_05.1_terr_group2,0.166500896139494,0.141945691959522,0.194042999018157,0.000146087867876847,0.000000000000304814974029529
GW_05.1_terr_S14,1.2,40,1699,330040,1699/330040,twosided_errmarg90_rel,GW_05.1_terr_group3,0.14463561945561,0.127560672082178,0.161004906446779,0.000399916790501493,0.00000000000000118432856113949
