scenario,trend_12yearly_multiplier,avg_nrlocs_pertype_infpop,total_n_finitepop_spatial,total_popsize_spatial,n_N,statistic,typegroup,avg,pctile_l,pctile_u,p_stat_0.15_,p_stat_0.1_,p_stat_0.0015_,p_stat_0.001_,periodicity
GW_03.3_S05,2,15,656,433606,656/433606,twosided_errmarg90,GW_03.3_group2,0.0140329176464954,0.00554778286485396,0.0293488519488702,NA,NA,0.0252517009444799,0.0166094382600901,6
GW_03.3_S05,2,15,656,433606,656/433606,twosided_errmarg90,GW_03.3_group3,0.0176941613756316,0.0106414320628944,0.0295619127917533,NA,NA,0.000963722768806144,0.00058857133395255,6
GW_03.3_S05,2,15,656,433606,656/433606,twosided_errmarg90,GW_03.3_group4,0.0325412116949699,0.0156365044644761,0.053958094037449,NA,NA,0.00393716580091981,0.00276694982112328,6
GW_03.3_S06,3,15,656,433606,656/433606,twosided_errmarg90,GW_03.3_group1,0.013219583446067,0.00851551414481349,0.0197149255759889,NA,NA,0.00183411600283423,0.000983297596719516,6
GW_03.3_S06,3,15,656,433606,656/433606,twosided_errmarg90,GW_03.3_group2,0.0125839599195324,0.00665741374841126,0.0214466414590739,NA,NA,0.0153304616314392,0.00923602455377048,6
GW_03.3_S06,3,15,656,433606,656/433606,twosided_errmarg90,GW_03.3_group3,0.025286066914515,0.0149486484511124,0.0401102117508944,NA,NA,0.00171588251279577,0.00115042357469625,6
GW_03.3_S06,3,15,656,433606,656/433606,twosided_errmarg90,GW_03.3_group4,0.031835429048156,0.0157279599126135,0.0541769238784914,NA,NA,0.00525142541686753,0.00405138619099379,6
GW_03.3_S07,1,30,1261,433606,1261/433606,twosided_errmarg90,GW_03.3_group1,0.0077154258847977,0.00552745914878086,0.0100735129757558,NA,NA,0.0000142761997614837,0.00000526866173723597,3
GW_03.3_S07,1,30,1261,433606,1261/433606,twosided_errmarg90,GW_03.3_group2,0.010425371480511,0.0073484158709475,0.0153017823023698,NA,NA,0.000002955423965402,0.000000154653362237459,3
GW_03.3_S07,1,30,1261,433606,1261/433606,twosided_errmarg90,GW_03.3_group3,0.0166222932918055,0.00940081918147111,0.0281901092064277,NA,NA,0.00271704036039117,0.00169689128079468,3
GW_03.3_S07,1,30,1261,433606,1261/433606,twosided_errmarg90,GW_03.3_group4,0.0215724875112642,0.0125974057519982,0.0333160727625241,NA,NA,0.00175026944805397,0.0011464572944153,3
GW_03.3_S08,2,30,1261,433606,1261/433606,twosided_errmarg90,GW_03.3_group1,0.0103665776805757,0.00721094464917242,0.0131239943478606,NA,NA,0.000000081495356513764,0.00000000150673848390959,3
GW_03.3_S08,2,30,1261,433606,1261/433606,twosided_errmarg90,GW_03.3_group2,0.0110573516922673,0.00708662472657622,0.016893558067384,NA,NA,0.0000999217893362833,0.0000388215340181586,3
GW_03.3_S08,2,30,1261,433606,1261/433606,twosided_errmarg90,GW_03.3_group3,0.0151875825380456,0.0095251785392157,0.025748755935389,NA,NA,0.000159499221365755,0.0000733628894336526,3
GW_03.3_S08,2,30,1261,433606,1261/433606,twosided_errmarg90,GW_03.3_group4,0.0198815818176289,0.0130756046231858,0.0279831324534875,NA,NA,0.000892202151279534,0.000525119934972437,3
GW_03.3_S09,3,30,1261,433606,1261/433606,twosided_errmarg90,GW_03.3_group1,0.00896295624243896,0.00580631476072926,0.0123025485054653,NA,NA,0.00193735371120839,0.000966575897323399,3
GW_03.3_S09,3,30,1261,433606,1261/433606,twosided_errmarg90,GW_03.3_group2,0.0092640836630836,0.0066460565200758,0.0124028948432456,NA,NA,0.000000000000000169479755110378,0.0000000000000000135822020838353,3
GW_03.3_S09,3,30,1261,433606,1261/433606,twosided_errmarg90,GW_03.3_group3,0.0161981706532206,0.0118477428372202,0.0215961400928463,NA,NA,0.000428920662507313,0.000243583669630963,3
GW_03.3_S09,3,30,1261,433606,1261/433606,twosided_errmarg90,GW_03.3_group4,0.0232712604206877,0.017644139443984,0.0305753099386608,NA,NA,0.0000709803779386006,0.0000444128794771615,3
GW_03.3_S10,1,30,1261,433606,1261/433606,twosided_errmarg90,GW_03.3_group1,0.00926690352068373,0.00700673509884211,0.0130562860379407,NA,NA,0.00172539321440106,0.000650666879764084,6
GW_03.3_S10,1,30,1261,433606,1261/433606,twosided_errmarg90,GW_03.3_group2,0.0105504390403141,0.00669217868264018,0.0156069218828302,NA,NA,0.000391665034546007,0.000133340803160345,6
GW_03.3_S10,1,30,1261,433606,1261/433606,twosided_errmarg90,GW_03.3_group3,0.0183285184344801,0.0113850199526259,0.0280609946656977,NA,NA,0.0000337015220126911,0.000013460390973802,6
GW_03.3_S10,1,30,1261,433606,1261/433606,twosided_errmarg90,GW_03.3_group4,0.0271050171118553,0.0153016728404377,0.0509720255980786,NA,NA,0.00293620656019514,0.00213831306872791,6
GW_03.3_S11,2,30,1261,433606,1261/433606,twosided_errmarg90,GW_03.3_group1,0.00956308689174299,0.00648296498710298,0.0134271924955503,NA,NA,0.00471916680654142,0.00230346224924182,6
GW_03.3_S11,2,30,1261,433606,1261/433606,twosided_errmarg90,GW_03.3_group2,0.0125873085318181,0.00772990400894446,0.0203490931243134,NA,NA,0.00014720317061611,0.0000460728679502593,6
GW_03.3_S11,2,30,1261,433606,1261/433606,twosided_errmarg90,GW_03.3_group3,0.0216808457985295,0.0127979985646537,0.0365958603972238,NA,NA,0.0011178395799472,0.000682868749568498,6
GW_03.3_S11,2,30,1261,433606,1261/433606,twosided_errmarg90,GW_03.3_group4,0.0333463056881759,0.0179070782350348,0.0567761799874244,NA,NA,0.00171264639401371,0.00125957619277484,6
GW_03.3_S12,3,30,1261,433606,1261/433606,twosided_errmarg90,GW_03.3_group1,0.0105976380958362,0.00761758887083427,0.0137204398715662,NA,NA,0.000778615903358388,0.000297584499087189,6
GW_03.3_S12,3,30,1261,433606,1261/433606,twosided_errmarg90,GW_03.3_group2,0.0124391719925625,0.00837392773904641,0.0195194585420624,NA,NA,0.00181239631173886,0.000977436881500563,6
GW_03.3_S12,3,30,1261,433606,1261/433606,twosided_errmarg90,GW_03.3_group3,0.0209161370704143,0.013116424083261,0.0303554479569425,NA,NA,0.00310120265458437,0.00213230994134618,6
GW_03.3_S12,3,30,1261,433606,1261/433606,twosided_errmarg90,GW_03.3_group4,0.0269628802739029,0.0172884389906822,0.0413079356470026,NA,NA,0.0000523695447924402,0.0000303414307657063,6
GW_03.3_S13,1,60,2411,433606,2411/433606,twosided_errmarg90,GW_03.3_group1,0.00718010159592034,0.00524786943851668,0.00906101642055895,NA,NA,0.00132111234706334,0.000259451378710499,3
GW_03.3_S13,1,60,2411,433606,2411/433606,twosided_errmarg90,GW_03.3_group2,0.00945500740416538,0.0068198335415315,0.0124829058064383,NA,NA,0.00167518471410065,0.00111876479545077,3
GW_03.3_S13,1,60,2411,433606,2411/433606,twosided_errmarg90,GW_03.3_group3,0.013105019247885,0.00818543403177817,0.0203692172736488,NA,NA,0.00224109237681388,0.0012733924024738,3
GW_03.3_S13,1,60,2411,433606,2411/433606,twosided_errmarg90,GW_03.3_group4,0.0188028609148137,0.011466395064825,0.0303052098493977,NA,NA,0.00209240648011541,0.0013530864906201,3
GW_03.3_S14,2,60,2411,433606,2411/433606,twosided_errmarg90,GW_03.3_group1,0.00782553032896793,0.0055452439574403,0.00945936308162137,NA,NA,0.00000032659218222133,0.0000000527832920423259,3
GW_03.3_S14,2,60,2411,433606,2411/433606,twosided_errmarg90,GW_03.3_group2,0.00790875870000165,0.00630490056247303,0.0102194733920965,NA,NA,0.000134083543977858,0.000030278648873078,3
GW_03.3_S14,2,60,2411,433606,2411/433606,twosided_errmarg90,GW_03.3_group3,0.0127607412647069,0.00778241590042109,0.0200870650520169,NA,NA,0.00530564657628093,0.00322804156390439,3
GW_03.3_S14,2,60,2411,433606,2411/433606,twosided_errmarg90,GW_03.3_group4,0.0186950371325259,0.0136862455402333,0.0261523759983088,NA,NA,0.000224071256598669,0.000119486570184895,3
GW_03.3_S15,3,60,2411,433606,2411/433606,twosided_errmarg90,GW_03.3_group1,0.00791313685576621,0.00567806560903503,0.010240708812712,NA,NA,0.000172939685892704,0.0000706226361396576,3
GW_03.3_S15,3,60,2411,433606,2411/433606,twosided_errmarg90,GW_03.3_group2,0.00810622666304203,0.00617897377860535,0.0111204547269099,NA,NA,0.00000000000136875389128171,0.000000000000000742700323980399,3
GW_03.3_S15,3,60,2411,433606,2411/433606,twosided_errmarg90,GW_03.3_group3,0.0165597503652162,0.0106551637418831,0.027195243994795,NA,NA,0.00000775659662538028,0.00000240351161465596,3
GW_03.3_S15,3,60,2411,433606,2411/433606,twosided_errmarg90,GW_03.3_group4,0.0150404601323527,0.0108905589372654,0.0187943030469344,NA,NA,0.00024487072174957,0.000128247250676341,3
GW_03.3_S16,1,60,2411,433606,2411/433606,twosided_errmarg90,GW_03.3_group1,0.0072366195451982,0.00552290176806567,0.00926613575854164,NA,NA,0.00148708737364835,0.000348849832515988,6
GW_03.3_S16,1,60,2411,433606,2411/433606,twosided_errmarg90,GW_03.3_group2,0.0136629901329168,0.00750788307109474,0.0193754777722915,NA,NA,0.00310833538822703,0.00204694747417034,6
GW_03.3_S16,1,60,2411,433606,2411/433606,twosided_errmarg90,GW_03.3_group3,0.0154146042741188,0.00977019670866255,0.0232805545540167,NA,NA,0.00327711793091446,0.00225825876791889,6
GW_03.3_S16,1,60,2411,433606,2411/433606,twosided_errmarg90,GW_03.3_group4,0.0197710364441936,0.0142864186515293,0.0285432724094145,NA,NA,0.00154526845313023,0.000995199918878486,6
GW_03.3_S17,2,60,2411,433606,2411/433606,twosided_errmarg90,GW_03.3_group1,0.0079733456093911,0.00543023036532336,0.0109834124525994,NA,NA,0.00182288317300297,0.00111058586817301,6
GW_03.3_S17,2,60,2411,433606,2411/433606,twosided_errmarg90,GW_03.3_group2,0.00992060023349992,0.00755329433107534,0.0125793365287628,NA,NA,0.00000881507057151757,0.00000112128769261798,6
GW_03.3_S17,2,60,2411,433606,2411/433606,twosided_errmarg90,GW_03.3_group3,0.0199568888290378,0.0111380382078351,0.0343040224503135,NA,NA,0.0000521344409954145,0.0000211663777541866,6
GW_03.3_S17,2,60,2411,433606,2411/433606,twosided_errmarg90,GW_03.3_group4,0.0244054145506287,0.0152096606382342,0.0329994333351988,NA,NA,0.00132671302620221,0.000861782349037417,6
GW_03.3_S18,3,60,2411,433606,2411/433606,twosided_errmarg90,GW_03.3_group1,0.00873782424796632,0.00644936770524527,0.0117789870903315,NA,NA,0.0000306753488930128,0.00000938889983793103,6
GW_03.3_S18,3,60,2411,433606,2411/433606,twosided_errmarg90,GW_03.3_group2,0.0100549036453149,0.00705580377979921,0.0132145993752259,NA,NA,0.00514158342909789,0.00313276494170973,6
GW_03.3_S18,3,60,2411,433606,2411/433606,twosided_errmarg90,GW_03.3_group3,0.017803814641517,0.0123140611398704,0.0250234633307397,NA,NA,0.000560109403403314,0.000338559319884903,6
GW_03.3_S18,3,60,2411,433606,2411/433606,twosided_errmarg90,GW_03.3_group4,0.0219234306078897,0.0157704780366398,0.0314465333202986,NA,NA,0.0000600403450225886,0.0000319155186648643,6
GW_03.3_S01,1,15,656,433606,656/433606,twosided_errmarg90_rel,GW_03.3_group1,0.168813003010608,0.121921449719112,0.217318977978233,0.436150170029843,0.0572915062305309,NA,NA,3
GW_03.3_S01,1,15,656,433606,656/433606,twosided_errmarg90_rel,GW_03.3_group2,0.198754207440272,0.150211419778793,0.255318643679049,0.199773133670609,0.0255438581830972,NA,NA,3
GW_03.3_S01,1,15,656,433606,656/433606,twosided_errmarg90_rel,GW_03.3_group3,0.233509659529971,0.159551074945726,0.309649728680736,0.125432612783085,0.0137986846884564,NA,NA,3
GW_03.3_S01,1,15,656,433606,656/433606,twosided_errmarg90_rel,GW_03.3_group4,0.2459992046168,0.182444183469966,0.374287948646783,0.0566001930866065,0.000910519565945815,NA,NA,3
GW_03.3_S02,2,15,656,433606,656/433606,twosided_errmarg90_rel,GW_03.3_group1,0.169948668903719,0.121046156187432,0.216357717815856,0.409604138790168,0.0720151212915772,NA,NA,3
GW_03.3_S02,2,15,656,433606,656/433606,twosided_errmarg90_rel,GW_03.3_group2,0.218115785390192,0.149931610094569,0.351236009225932,0.325744764498092,0.0145626219981268,NA,NA,3
GW_03.3_S02,2,15,656,433606,656/433606,twosided_errmarg90_rel,GW_03.3_group3,0.257282131561485,0.164649878796597,0.377969864787273,0.108567554122963,0.0196487611322749,NA,NA,3
GW_03.3_S02,2,15,656,433606,656/433606,twosided_errmarg90_rel,GW_03.3_group4,0.227313724269594,0.17104805672302,0.323501437568274,0.088854161606049,0.0131442550812147,NA,NA,3
GW_03.3_S03,3,15,656,433606,656/433606,twosided_errmarg90_rel,GW_03.3_group1,0.163338107719619,0.139264414497339,0.202071335260675,0.422307481857262,0.0450196009521646,NA,NA,3
GW_03.3_S03,3,15,656,433606,656/433606,twosided_errmarg90_rel,GW_03.3_group2,0.16912957032469,0.132803048267508,0.22397584361241,0.381249045932766,0.0403243809971038,NA,NA,3
GW_03.3_S03,3,15,656,433606,656/433606,twosided_errmarg90_rel,GW_03.3_group3,0.226695520831552,0.158606735404779,0.297276321175771,0.116729425652498,0.0212400442682036,NA,NA,3
GW_03.3_S03,3,15,656,433606,656/433606,twosided_errmarg90_rel,GW_03.3_group4,0.193448590152762,0.15626183977386,0.235431076499391,0.242821458129044,0.00369128101068279,NA,NA,3
GW_03.3_S04,1,15,656,433606,656/433606,twosided_errmarg90_rel,GW_03.3_group1,0.195317460855455,0.137876681121416,0.257555792762146,0.237641745898137,0.0814280278386284,NA,NA,6
GW_03.3_S04,1,15,656,433606,656/433606,twosided_errmarg90_rel,GW_03.3_group2,0.177990555789351,0.12315207302987,0.23719405300192,0.407085857054823,0.0968842427320915,NA,NA,6
GW_03.3_S04,1,15,656,433606,656/433606,twosided_errmarg90_rel,GW_03.3_group3,0.275723149557661,0.178536928024434,0.386197983567332,0.11267439682523,0.0204379631565597,NA,NA,6
GW_03.3_S04,1,15,656,433606,656/433606,twosided_errmarg90_rel,GW_03.3_group4,0.242200760052852,0.171432035485482,0.357155186698706,0.138612344421587,0.0140361891101772,NA,NA,6
GW_03.3_S05,2,15,656,433606,656/433606,twosided_errmarg90_rel,GW_03.3_group1,0.186223600086313,0.131795909738957,0.264336858848572,0.310911674198364,0.0536785124519869,NA,NA,6
GW_03.3_S05,2,15,656,433606,656/433606,twosided_errmarg90_rel,GW_03.3_group2,0.18924628091353,0.0958162646427236,0.340918146557227,0.589732473914771,0.237578361296992,NA,NA,6
GW_03.3_S05,2,15,656,433606,656/433606,twosided_errmarg90_rel,GW_03.3_group3,0.221166969333126,0.169578113684975,0.300910236773868,0.095677291013286,0.000781960128508874,NA,NA,6
GW_03.3_S05,2,15,656,433606,656/433606,twosided_errmarg90_rel,GW_03.3_group4,0.251236156335609,0.172270871617251,0.344424365047972,0.0928079829648975,0.00958792493067329,NA,NA,6
GW_03.3_S06,3,15,656,433606,656/433606,twosided_errmarg90_rel,GW_03.3_group1,0.191540353209843,0.138341497068527,0.262584115991591,0.327913693420137,0.0364817917223306,NA,NA,6
GW_03.3_S06,3,15,656,433606,656/433606,twosided_errmarg90_rel,GW_03.3_group2,0.178607832315184,0.105818307389171,0.285064546177324,0.426540179637663,0.171165952825483,NA,NA,6
GW_03.3_S06,3,15,656,433606,656/433606,twosided_errmarg90_rel,GW_03.3_group3,0.273315063181101,0.188888094553198,0.384086217580818,0.067448184548319,0.00673042393577741,NA,NA,6
GW_03.3_S06,3,15,656,433606,656/433606,twosided_errmarg90_rel,GW_03.3_group4,0.241912624628416,0.157331025883063,0.350834411305608,0.166934555036973,0.0448394126697031,NA,NA,6
GW_03.3_S07,1,30,1261,433606,1261/433606,twosided_errmarg90_rel,GW_03.3_group1,0.133201111979334,0.105852318722167,0.161956164141459,0.718978508378443,0.166618223174071,NA,NA,3
GW_03.3_S07,1,30,1261,433606,1261/433606,twosided_errmarg90_rel,GW_03.3_group2,0.169695894934323,0.131616511870221,0.222041903113889,0.452624673299374,0.00617789627225548,NA,NA,3
GW_03.3_S07,1,30,1261,433606,1261/433606,twosided_errmarg90_rel,GW_03.3_group3,0.21868402291469,0.149732977887958,0.334197234301957,0.279280452337028,0.0143728141401164,NA,NA,3
GW_03.3_S07,1,30,1261,433606,1261/433606,twosided_errmarg90_rel,GW_03.3_group4,0.197733857096948,0.13597092710354,0.276876724511244,0.300200855533156,0.0191679121369323,NA,NA,3
GW_03.3_S08,2,30,1261,433606,1261/433606,twosided_errmarg90_rel,GW_03.3_group1,0.15231452574025,0.11389717497059,0.186751008258172,0.525129318539354,0.161149833445279,NA,NA,3
GW_03.3_S08,2,30,1261,433606,1261/433606,twosided_errmarg90_rel,GW_03.3_group2,0.162530997335879,0.122791442959381,0.209120904868726,0.518437858262427,0.0940217488857897,NA,NA,3
GW_03.3_S08,2,30,1261,433606,1261/433606,twosided_errmarg90_rel,GW_03.3_group3,0.181474617951548,0.136465313598019,0.272578796851439,0.399823908222979,0.000544616780903683,NA,NA,3
GW_03.3_S08,2,30,1261,433606,1261/433606,twosided_errmarg90_rel,GW_03.3_group4,0.169814842938163,0.128938391364926,0.215531324244027,0.408344080985874,0.0552299030136337,NA,NA,3
GW_03.3_S09,3,30,1261,433606,1261/433606,twosided_errmarg90_rel,GW_03.3_group1,0.125767674642846,0.0967505523023471,0.159167661770631,0.802913052299117,0.236741920546071,NA,NA,3
GW_03.3_S09,3,30,1261,433606,1261/433606,twosided_errmarg90_rel,GW_03.3_group2,0.135773982164754,0.109000420482317,0.167143703546009,0.726337656786816,0.102850282692057,NA,NA,3
GW_03.3_S09,3,30,1261,433606,1261/433606,twosided_errmarg90_rel,GW_03.3_group3,0.17505512796215,0.136494321628101,0.218606729381451,0.31490244662443,0.0209400345446786,NA,NA,3
GW_03.3_S09,3,30,1261,433606,1261/433606,twosided_errmarg90_rel,GW_03.3_group4,0.174272935988602,0.147874402454991,0.201922776572248,0.226325457084681,0.0215554827709683,NA,NA,3
GW_03.3_S10,1,30,1261,433606,1261/433606,twosided_errmarg90_rel,GW_03.3_group1,0.168424092673331,0.124492678269772,0.218336311714186,0.403575420582996,0.110509465055147,NA,NA,6
GW_03.3_S10,1,30,1261,433606,1261/433606,twosided_errmarg90_rel,GW_03.3_group2,0.190838032001331,0.145590719357364,0.25809806672584,0.226046654274331,0.0135611583083723,NA,NA,6
GW_03.3_S10,1,30,1261,433606,1261/433606,twosided_errmarg90_rel,GW_03.3_group3,0.24388462458847,0.179735332130925,0.330038627461007,0.0487753096499034,0.00540416372062005,NA,NA,6
GW_03.3_S10,1,30,1261,433606,1261/433606,twosided_errmarg90_rel,GW_03.3_group4,0.242782840073133,0.174830270904697,0.355340979023018,0.070086269150389,0.00626307510382488,NA,NA,6
GW_03.3_S11,2,30,1261,433606,1261/433606,twosided_errmarg90_rel,GW_03.3_group1,0.155312185973107,0.122378537578327,0.192056864702828,0.550932644866844,0.077949371239243,NA,NA,6
GW_03.3_S11,2,30,1261,433606,1261/433606,twosided_errmarg90_rel,GW_03.3_group2,0.177036331060476,0.132775580695849,0.234843014983688,0.324047680400749,0.0136456364733108,NA,NA,6
GW_03.3_S11,2,30,1261,433606,1261/433606,twosided_errmarg90_rel,GW_03.3_group3,0.240354422368314,0.176819713457451,0.336691049427845,0.0627074343825436,0.00559148810817945,NA,NA,6
GW_03.3_S11,2,30,1261,433606,1261/433606,twosided_errmarg90_rel,GW_03.3_group4,0.257649253568824,0.164600352881402,0.376977080147213,0.16105745240573,0.0313385664413461,NA,NA,6
GW_03.3_S12,3,30,1261,433606,1261/433606,twosided_errmarg90_rel,GW_03.3_group1,0.15408104395205,0.122222631917341,0.189154560915039,0.416926626845117,0.0590716788320515,NA,NA,6
GW_03.3_S12,3,30,1261,433606,1261/433606,twosided_errmarg90_rel,GW_03.3_group2,0.176496721525225,0.132541998868071,0.252756958435976,0.447027183852864,0.0223913574854874,NA,NA,6
GW_03.3_S12,3,30,1261,433606,1261/433606,twosided_errmarg90_rel,GW_03.3_group3,0.231144570469252,0.172487331971206,0.298799133296907,0.0961186967568906,0.0166146447179176,NA,NA,6
GW_03.3_S12,3,30,1261,433606,1261/433606,twosided_errmarg90_rel,GW_03.3_group4,0.210199210594649,0.154079355815786,0.277396365624494,0.148748742184402,0.0102417553035401,NA,NA,6
GW_03.3_S13,1,60,2411,433606,2411/433606,twosided_errmarg90_rel,GW_03.3_group1,0.123158309666569,0.0989808305896407,0.151880328876217,0.797356950199425,0.233770123923906,NA,NA,3
GW_03.3_S13,1,60,2411,433606,2411/433606,twosided_errmarg90_rel,GW_03.3_group2,0.146769989241601,0.120220133159537,0.179412074253592,0.727717987806874,0.10160592390347,NA,NA,3
GW_03.3_S13,1,60,2411,433606,2411/433606,twosided_errmarg90_rel,GW_03.3_group3,0.169940096834669,0.120672668125717,0.234986612687481,0.543056069593958,0.0574377152541599,NA,NA,3
GW_03.3_S13,1,60,2411,433606,2411/433606,twosided_errmarg90_rel,GW_03.3_group4,0.165851088143775,0.116655883582989,0.236551152640927,0.529207438226753,0.0773193830436118,NA,NA,3
GW_03.3_S14,2,60,2411,433606,2411/433606,twosided_errmarg90_rel,GW_03.3_group1,0.11669984121367,0.0906158172107799,0.139364130148048,0.782927088776521,0.460308941043507,NA,NA,3
GW_03.3_S14,2,60,2411,433606,2411/433606,twosided_errmarg90_rel,GW_03.3_group2,0.121064073074065,0.101759982898958,0.14439159661635,0.907897637717402,0.24194513010143,NA,NA,3
GW_03.3_S14,2,60,2411,433606,2411/433606,twosided_errmarg90_rel,GW_03.3_group3,0.148149870395918,0.10872412184296,0.204521735962746,0.652976874891005,0.121340253082206,NA,NA,3
GW_03.3_S14,2,60,2411,433606,2411/433606,twosided_errmarg90_rel,GW_03.3_group4,0.152187564929942,0.118804784737168,0.199664181785585,0.473617835800887,0.0897885189805135,NA,NA,3
GW_03.3_S15,3,60,2411,433606,2411/433606,twosided_errmarg90_rel,GW_03.3_group1,0.108941464753359,0.0856826029015784,0.134711709655429,0.878109153992807,0.493857388741878,NA,NA,3
GW_03.3_S15,3,60,2411,433606,2411/433606,twosided_errmarg90_rel,GW_03.3_group2,0.118384462045148,0.097450772009888,0.150294089020999,0.918643779982593,0.283181266196,NA,NA,3
GW_03.3_S15,3,60,2411,433606,2411/433606,twosided_errmarg90_rel,GW_03.3_group3,0.161252357654675,0.119970648470162,0.229122788477072,0.615377309613715,0.0204602661097208,NA,NA,3
GW_03.3_S15,3,60,2411,433606,2411/433606,twosided_errmarg90_rel,GW_03.3_group4,0.118712860483362,0.0956950463546803,0.142252019519346,0.867370264309985,0.24851301761215,NA,NA,3
GW_03.3_S16,1,60,2411,433606,2411/433606,twosided_errmarg90_rel,GW_03.3_group1,0.132634330559554,0.103765378010845,0.160209034354662,0.722776769989315,0.154596361458404,NA,NA,6
GW_03.3_S16,1,60,2411,433606,2411/433606,twosided_errmarg90_rel,GW_03.3_group2,0.204352463356078,0.138891004354688,0.261920351417935,0.304541713408177,0.0310733266977365,NA,NA,6
GW_03.3_S16,1,60,2411,433606,2411/433606,twosided_errmarg90_rel,GW_03.3_group3,0.20374839715915,0.147878629478141,0.276538932613354,0.23145651207845,0.0221965926577886,NA,NA,6
GW_03.3_S16,1,60,2411,433606,2411/433606,twosided_errmarg90_rel,GW_03.3_group4,0.182833991661959,0.149199966316785,0.225308579163588,0.167018103373714,0.00749612348100024,NA,NA,6
GW_03.3_S17,2,60,2411,433606,2411/433606,twosided_errmarg90_rel,GW_03.3_group1,0.12434368873399,0.0941529093861199,0.162562792083064,0.73304777329271,0.409612744982303,NA,NA,6
GW_03.3_S17,2,60,2411,433606,2411/433606,twosided_errmarg90_rel,GW_03.3_group2,0.156246434179325,0.125115761098722,0.188302889700298,0.60356099984458,0.014997183027733,NA,NA,6
GW_03.3_S17,2,60,2411,433606,2411/433606,twosided_errmarg90_rel,GW_03.3_group3,0.219185546679434,0.147003206058314,0.318754451546588,0.192863217585099,0.0289621357613505,NA,NA,6
GW_03.3_S17,2,60,2411,433606,2411/433606,twosided_errmarg90_rel,GW_03.3_group4,0.197226480656117,0.144528176704124,0.253855288987562,0.213786548836016,0.0274776979895596,NA,NA,6
