scenario,trend_12yearly_multiplier,avg_nrlocs_pertype_infpop,total_n_finitepop_spatial,total_popsize_spatial,n_N,statistic,typegroup,avg,pctile_l,pctile_u,p_stat_0.15_,p_stat_0.1_,p_stat_0.006_,p_stat_0.004_,periodicity
GW_03.3_S03,3,15,666,433606,666/433606,twosided_errmarg90_rel,GW_03.3_group3,0.311848290321224,0.208099230918019,0.454818746128125,0.0386538612375964,0.00539802159542061,NA,NA,3
GW_03.3_S03,3,15,666,433606,666/433606,twosided_errmarg90_rel,GW_03.3_group4,0.220583151647667,0.134323789642364,0.343965481478042,0.166318748866958,0.0700965949040425,NA,NA,3
GW_03.3_S04,1,15,666,433606,666/433606,twosided_errmarg90_rel,GW_03.3_group1,0.531455157376291,0.281451098034837,0.758081185718206,0.0365636526370052,0.0138328635977879,NA,NA,6
GW_03.3_S04,1,15,666,433606,666/433606,twosided_errmarg90_rel,GW_03.3_group2,0.242310801278621,0.110639797725721,0.473179105616841,0.288776351966179,0.178990084608604,NA,NA,6
GW_03.3_S04,1,15,666,433606,666/433606,twosided_errmarg90_rel,GW_03.3_group3,0.313775969207937,0.196310916516971,0.477742871812019,0.125647232443205,0.0458305582008532,NA,NA,6
GW_03.3_S04,1,15,666,433606,666/433606,twosided_errmarg90_rel,GW_03.3_group4,0.207775608506335,0.135362323512461,0.285785545055781,0.281881488887178,0.0959755037392861,NA,NA,6
GW_03.3_S05,2,15,666,433606,666/433606,twosided_errmarg90_rel,GW_03.3_group1,0.511451350684138,0.337632413931643,0.721447227795023,0.0102465515211741,0.00434593144234858,NA,NA,6
GW_03.3_S05,2,15,666,433606,666/433606,twosided_errmarg90_rel,GW_03.3_group2,0.278736225919073,0.160890403162119,0.426768705392211,0.212406824108816,0.0728543594763421,NA,NA,6
GW_03.3_S05,2,15,666,433606,666/433606,twosided_errmarg90_rel,GW_03.3_group3,0.290764671649971,0.183973454114889,0.441657414215564,0.0545900081707121,0.0286745117334902,NA,NA,6
GW_03.3_S05,2,15,666,433606,666/433606,twosided_errmarg90_rel,GW_03.3_group4,0.190891122172229,0.135939799892841,0.267983527789132,0.218303665893486,0.0658574268610592,NA,NA,6
GW_03.3_S06,3,15,666,433606,666/433606,twosided_errmarg90_rel,GW_03.3_group1,0.509751475022852,0.318319060952166,0.732381132150202,0.0305125872441415,0.0156050158009924,NA,NA,6
GW_03.3_S06,3,15,666,433606,666/433606,twosided_errmarg90_rel,GW_03.3_group2,0.263474542944319,0.154412710326571,0.386868130857545,0.221316221623324,0.0946243864362924,NA,NA,6
GW_03.3_S06,3,15,666,433606,666/433606,twosided_errmarg90_rel,GW_03.3_group3,0.32367710876467,0.209881199070574,0.517351318996189,0.072062190058236,0.0321947765659374,NA,NA,6
GW_03.3_S06,3,15,666,433606,666/433606,twosided_errmarg90_rel,GW_03.3_group4,0.218273567768763,0.117500064565593,0.396807766261594,0.352217540028226,0.109889624831539,NA,NA,6
GW_03.3_S07,1,30,1269,433606,1269/433606,twosided_errmarg90_rel,GW_03.3_group1,0.330517391568291,0.225445787382762,0.47361077341162,0.0262225224911173,0.00196512663413579,NA,NA,3
GW_03.3_S07,1,30,1269,433606,1269/433606,twosided_errmarg90_rel,GW_03.3_group2,0.32002612734537,0.229024906867689,0.432777868915786,0.0185389347785196,0.00989886483056295,NA,NA,3
GW_03.3_S07,1,30,1269,433606,1269/433606,twosided_errmarg90_rel,GW_03.3_group3,0.262507828349505,0.203000054057663,0.358468400908511,0.0441696732507364,0.00073521170663128,NA,NA,3
GW_03.3_S07,1,30,1269,433606,1269/433606,twosided_errmarg90_rel,GW_03.3_group4,0.231478206710917,0.181014381268258,0.30305228673958,0.0757881986231678,0.00184903973511615,NA,NA,3
GW_03.3_S08,2,30,1269,433606,1269/433606,twosided_errmarg90_rel,GW_03.3_group1,0.324613113435016,0.244763755374513,0.415224049864688,0.0014912227329259,0.0000239513891076709,NA,NA,3
GW_03.3_S08,2,30,1269,433606,1269/433606,twosided_errmarg90_rel,GW_03.3_group2,0.312359034000926,0.218962120589497,0.390143092272709,0.0265268601441451,0.00572148903389405,NA,NA,3
GW_03.3_S08,2,30,1269,433606,1269/433606,twosided_errmarg90_rel,GW_03.3_group3,0.266890015888447,0.188157901161619,0.355527530850073,0.0683642398829817,0.0141963789935416,NA,NA,3
GW_03.3_S08,2,30,1269,433606,1269/433606,twosided_errmarg90_rel,GW_03.3_group4,0.216477745765825,0.160202084412461,0.294440113958729,0.171487625707225,0.00690185002213603,NA,NA,3
GW_03.3_S09,3,30,1269,433606,1269/433606,twosided_errmarg90_rel,GW_03.3_group1,0.309104883036737,0.22574589467516,0.399497314996987,0.0363501707388479,0.0120137872787366,NA,NA,3
GW_03.3_S09,3,30,1269,433606,1269/433606,twosided_errmarg90_rel,GW_03.3_group2,0.299694272378175,0.195250076791662,0.450578250926998,0.0713032619232085,0.0245098870447504,NA,NA,3
GW_03.3_S09,3,30,1269,433606,1269/433606,twosided_errmarg90_rel,GW_03.3_group3,0.253916773310018,0.18356990440647,0.372749552045651,0.0710044285442134,0.00588490887299081,NA,NA,3
GW_03.3_S09,3,30,1269,433606,1269/433606,twosided_errmarg90_rel,GW_03.3_group4,0.226389080438451,0.157589909334808,0.332280319976973,0.172735941399695,0.0333409918606734,NA,NA,3
GW_03.3_S10,1,30,1269,433606,1269/433606,twosided_errmarg90_rel,GW_03.3_group1,0.411379853096709,0.297017083768069,0.552825791341346,0.00845133551456663,0.0025387755091458,NA,NA,6
GW_03.3_S10,1,30,1269,433606,1269/433606,twosided_errmarg90_rel,GW_03.3_group2,0.3762722927713,0.252780134674759,0.55454232688168,0.0644893600854891,0.0121060447891258,NA,NA,6
GW_03.3_S10,1,30,1269,433606,1269/433606,twosided_errmarg90_rel,GW_03.3_group3,0.333944833015643,0.197704104916613,0.47946528480568,0.0644053941554421,0.0223120017838827,NA,NA,6
GW_03.3_S10,1,30,1269,433606,1269/433606,twosided_errmarg90_rel,GW_03.3_group4,0.209096867742486,0.156151315439349,0.279825845426875,0.155842965086464,0.0321513721324954,NA,NA,6
GW_03.3_S11,2,30,1269,433606,1269/433606,twosided_errmarg90_rel,GW_03.3_group1,0.425941150264977,0.307536552254592,0.614039284371416,0.00128659659325001,0.000172741386742303,NA,NA,6
GW_03.3_S11,2,30,1269,433606,1269/433606,twosided_errmarg90_rel,GW_03.3_group2,0.343281376557192,0.265243284778799,0.431894243170887,0.000930705589757964,0.0000288773724446092,NA,NA,6
GW_03.3_S11,2,30,1269,433606,1269/433606,twosided_errmarg90_rel,GW_03.3_group3,0.310705163665017,0.220570099864836,0.407540227283947,0.0297202704209434,0.00522767139712049,NA,NA,6
GW_03.3_S11,2,30,1269,433606,1269/433606,twosided_errmarg90_rel,GW_03.3_group4,0.24420047409993,0.169913103035519,0.365824283126937,0.131612608501571,0.0189322327939954,NA,NA,6
GW_03.3_S12,3,30,1269,433606,1269/433606,twosided_errmarg90_rel,GW_03.3_group1,0.37671742790073,0.262851496684908,0.527479599579837,0.00196013680743897,0.000224790661879153,NA,NA,6
GW_03.3_S12,3,30,1269,433606,1269/433606,twosided_errmarg90_rel,GW_03.3_group2,0.342486518987506,0.188521095970937,0.552928200864318,0.0807228259355814,0.0579922108665163,NA,NA,6
GW_03.3_S12,3,30,1269,433606,1269/433606,twosided_errmarg90_rel,GW_03.3_group3,0.328246798422333,0.212819911364795,0.516424306261812,0.0628607275024395,0.0152511253748043,NA,NA,6
GW_03.3_S12,3,30,1269,433606,1269/433606,twosided_errmarg90_rel,GW_03.3_group4,0.282132398150611,0.155800762762896,0.488071417968587,0.13153002550779,0.0386694557300461,NA,NA,6
GW_03.3_S13,1,60,2415,433606,2415/433606,twosided_errmarg90_rel,GW_03.3_group1,0.278950079799355,0.196228756916387,0.376597545571943,0.0803794639235591,0.0295276506967164,NA,NA,3
GW_03.3_S13,1,60,2415,433606,2415/433606,twosided_errmarg90_rel,GW_03.3_group2,0.312675195124135,0.231132301367606,0.393911082292868,0.0116928091828468,0.000545303625113259,NA,NA,3
GW_03.3_S13,1,60,2415,433606,2415/433606,twosided_errmarg90_rel,GW_03.3_group3,0.228187663385305,0.15612177020908,0.283697835948695,0.267533049963989,0.0038029368160813,NA,NA,3
GW_03.3_S13,1,60,2415,433606,2415/433606,twosided_errmarg90_rel,GW_03.3_group4,0.192976626681892,0.136370047848112,0.268940031572287,0.309596909620138,0.0455882860889497,NA,NA,3
GW_03.3_S14,2,60,2415,433606,2415/433606,twosided_errmarg90_rel,GW_03.3_group1,0.320844281729955,0.190391119426024,0.511113318611581,0.0702252514842594,0.0181381610716603,NA,NA,3
GW_03.3_S14,2,60,2415,433606,2415/433606,twosided_errmarg90_rel,GW_03.3_group2,0.284251167347646,0.199842651344022,0.360959448933889,0.0285138125928088,0.00407008509823411,NA,NA,3
GW_03.3_S14,2,60,2415,433606,2415/433606,twosided_errmarg90_rel,GW_03.3_group3,0.212076227242651,0.158980747476576,0.294675037126452,0.13137306343008,0.00367040719915517,NA,NA,3
GW_03.3_S14,2,60,2415,433606,2415/433606,twosided_errmarg90_rel,GW_03.3_group4,0.165408215496812,0.126335608900476,0.208960936882676,0.540242447405457,0.0218509428392521,NA,NA,3
GW_03.3_S15,3,60,2415,433606,2415/433606,twosided_errmarg90_rel,GW_03.3_group1,0.283208252905509,0.225374707673977,0.341671071591285,0.00147370281872528,0.0000328387222129781,NA,NA,3
GW_03.3_S15,3,60,2415,433606,2415/433606,twosided_errmarg90_rel,GW_03.3_group2,0.283211793455391,0.195786789261831,0.390317136642443,0.0769132707970216,0.00946193011101301,NA,NA,3
GW_03.3_S15,3,60,2415,433606,2415/433606,twosided_errmarg90_rel,GW_03.3_group3,0.216332567230721,0.152048872005283,0.289762383600895,0.189441230466171,0.0251973070251868,NA,NA,3
GW_03.3_S15,3,60,2415,433606,2415/433606,twosided_errmarg90_rel,GW_03.3_group4,0.146599388416216,0.115357430764462,0.183601029660315,0.576973495144106,0.0548757630022951,NA,NA,3
GW_03.3_S16,1,60,2415,433606,2415/433606,twosided_errmarg90_rel,GW_03.3_group1,0.389393250724648,0.246064536923756,0.588957511093543,0.0359326791413666,0.0126287603499393,NA,NA,6
GW_03.3_S16,1,60,2415,433606,2415/433606,twosided_errmarg90_rel,GW_03.3_group2,0.311917381669882,0.251729366426314,0.398541576936015,0.000823862417673468,0.00000267233303102081,NA,NA,6
GW_03.3_S16,1,60,2415,433606,2415/433606,twosided_errmarg90_rel,GW_03.3_group3,0.260090250356597,0.162303339697193,0.381971992193381,0.143963581201053,0.0580352315918348,NA,NA,6
GW_03.3_S16,1,60,2415,433606,2415/433606,twosided_errmarg90_rel,GW_03.3_group4,0.247279202193887,0.156419389290451,0.394445973754527,0.181503705186398,0.0177360850077279,NA,NA,6
GW_03.3_S17,2,60,2415,433606,2415/433606,twosided_errmarg90_rel,GW_03.3_group1,0.411189881286721,0.222273048596921,0.754909780602275,0.0710652265829688,0.0195953353235025,NA,NA,6
GW_03.3_S17,2,60,2415,433606,2415/433606,twosided_errmarg90_rel,GW_03.3_group2,0.360665825494128,0.248317495872835,0.49206252212978,0.0267074132244958,0.00606263787492986,NA,NA,6
GW_03.3_S17,2,60,2415,433606,2415/433606,twosided_errmarg90_rel,GW_03.3_group3,0.26144419781404,0.194506799350011,0.361848036761564,0.0325742889662908,0.00504408413852396,NA,NA,6
GW_03.3_S17,2,60,2415,433606,2415/433606,twosided_errmarg90_rel,GW_03.3_group4,0.210048593299154,0.164947706517835,0.287612688384488,0.137664327695773,0.00694469236601658,NA,NA,6
GW_03.3_S18,3,60,2415,433606,2415/433606,twosided_errmarg90_rel,GW_03.3_group1,0.389940611525578,0.252596375000439,0.617770767515498,0.014451710907292,0.0013621293371862,NA,NA,6
