"","sc","x","y"
"1","heavy",0.462105822072351,0.102337335628613
"2","heavy",4.74721651244858,0.165793461829461
"3","heavy",13.3965104282698,0.163428661160702
"4","heavy",21.113096629886,0.176334013061209
"5","heavy",26.8911547597429,0.203447773584581
"6","heavy",31.3183333962517,0.205933325525113
"7","heavy",37.6281881325899,0.248204171706272
"8","heavy",41.4090869921577,0.181288390053027
"9","heavy",44.3868691004491,0.16917610839592
"10","heavy",48.2035972424292,0.220107336235742
"11","heavy",51.1054701115699,0.209653381732572
"12","heavy",54.3196771443047,0.26229236662311
"13","heavy",58.4418767533609,0.238341777375319
"14","heavy",62.6734844276868,0.23551382675836
"15","heavy",66.2622833957385,0.222653408796344
"16","heavy",69.2458064935577,0.265020961663457
"17","heavy",71.9470207340997,0.207567229910767
"18","heavy",74.9972548973546,0.321373018415051
"19","heavy",77.2269166949189,0.300149796724854
"20","heavy",80.4312572819456,0.291318399392659
"21","heavy",83.3372021762803,0.26266352842213
"22","heavy",86.6243142195617,0.266900393247106
"23","heavy",89.8106164901609,0.277339365890899
"24","heavy",92.8179975839155,0.23756087291204
"25","heavy",96.0348611808737,0.321994226807852
"26","heavy",98.7762295978464,0.307371565207929
"27","heavy",101.248255607172,0.238126304284309
"28","heavy",103.324383200669,0.34044614401661
"29","heavy",105.856337189431,0.295853211219487
"30","heavy",108.648590188763,0.239498047436908
"31","heavy",111.236935359898,0.510025814856188
"32","heavy",113.821778620841,0.282698506303032
"33","heavy",117.512638867334,0.25987291744712
"34","heavy",120.040410432162,0.368499992366604
"35","heavy",122.290875339266,0.292244610029832
"36","heavy",124.878622792951,0.321423301480823
"37","heavy",127.376909934589,0.444063104629322
"38","heavy",129.488996820248,0.301226209495189
"39","heavy",132.23440153547,0.294516308998271
"40","heavy",134.218545036845,0.300548258417535
"41","heavy",136.390280125485,0.303674488049636
"42","heavy",139.119290173219,0.266897378986004
"43","heavy",142.543343192672,0.28420642069545
"44","heavy",145.683384257817,0.330469163445635
"45","heavy",148.59300144467,0.338813963572765
"46","heavy",150.934122943107,0.417373334603475
"47","heavy",153.542874276141,0.285982314840551
"48","heavy",155.976221056578,0.400092025139528
"49","heavy",159.026353831343,0.398084622211861
"50","heavy",162.177479937738,0.336077059343533
"51","heavy",164.253345400812,0.483394502439935
"52","heavy",167.648513555909,0.353768509602655
"53","heavy",170.863097154789,0.348229999011517
"54","heavy",173.251327936304,0.369668365988171
"55","heavy",176.362938394257,0.384201309889532
"56","heavy",178.718176835357,0.364363016004701
"57","heavy",181.691022882754,0.313066515732206
"58","heavy",185.821556932788,0.509755670482116
"59","heavy",188.212226666847,0.34375793247954
"60","heavy",191.355827922369,0.33618267553169
"61","heavy",193.514138365602,0.358951544309363
"62","heavy",195.913713241209,0.403968680840465
"63","heavy",198.338580532382,0.37679406000913
"64","heavy",200.816155472891,0.411468791488596
"65","heavy",203.823319147061,0.293750970919604
"66","heavy",207.576426561173,0.414245513024257
"67","heavy",209.863226816596,0.43539021221453
"68","heavy",212.190700530086,0.343277553809049
"69","heavy",215.052163101399,0.358719841330722
"70","heavy",217.905259847752,0.455078961590175
"71","heavy",221.378185411304,0.290302634959351
"72","heavy",223.612803519329,0.411749716443101
"73","heavy",225.456738250698,0.38190627485115
"74","heavy",227.512131613279,0.288118894590895
"75","heavy",230.349262378475,0.367018891426498
"76","heavy",232.342379910097,0.365851516190859
"77","heavy",235.266847672064,0.341813518414537
"78","heavy",238.422788555431,0.512459107833174
"79","heavy",241.083840595213,0.385759546318937
"80","heavy",243.779369169039,0.326330357498114
"81","heavy",246.533186646328,0.473252495537215
"82","heavy",249.812265089195,0.447935854789782
